FIRST_LINE,INFECTION_DURATION_MULTIPLY_FACTOR,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y
2,0.8,0.5,2.339726027,8.082191781,10.58082192
2,0.8,0.5,3.917808219,9.783561644,12.46849315
2,0.8,0.5,4.178082192,10.06027397,12.98082192
2,0.8,0.5,2.553424658,8.515068493,11.71506849
2,0.8,0.5,3.079452055,8.473972603,11.37260274
2,0.8,0.5,3.731506849,9.556164384,12.98356164
2,0.8,0.5,2.750684932,8.742465753,11.84109589
2,0.8,0.5,3.167123288,10.51506849,13.11506849
2,0.8,0.5,2.964383562,9.630136986,12.81369863
2,0.8,0.5,3.309589041,9.852054795,13.00547945
2,0.8,0.5,2.205479452,7.567123288,10.71232877
2,0.9,0,10.03561644,28.95342466,33.45205479
2,0.9,0,7.230136986,15.62191781,18.97260274
2,0.9,0,6.216438356,12.03835616,15.47671233
2,0.9,0,6.271232877,13.89315068,16.84931507
2,0.9,0,10.30684932,17.77534247,21.01917808
2,0.9,0,7.350684932,22.15068493,25.84931507
2,0.9,0,5.501369863,17.00547945,20.32876712
2,0.9,0,8.81369863,18.75616438,21.95616438
2,0.9,0,6.665753425,20.73972603,23.71232877
2,0.9,0,9.868493151,21.93972603,24.65479452
2,0.9,0,5.517808219,13.66575342,16.58630137
2,0.9,0,8.701369863,17.29589041,20.24383562
2,0.9,0,9.449315068,15.01643836,18.31506849
2,0.9,0,10.79178082,24.24657534,27.73972603
2,0.9,0,6.208219178,14.55616438,17.70136986
2,0.9,0,5.35890411,11.82739726,14.83013699
2,0.9,0,11.19178082,18.69589041,22.13972603
2,0.9,0,6.791780822,13.48767123,17.04931507
2,0.9,0,12.83287671,21.8630137,25.35616438
2,0.9,0,9.449315068,24.54794521,27.73150685
2,0.9,0,9.068493151,28.22739726,32.05479452
2,0.9,0,9.832876712,19.52328767,22.93972603
2,0.9,0,10.46849315,27.42465753,32.00273973
2,0.9,0,7.142465753,14.35890411,17.70136986
2,0.9,0,8.660273973,25.49863014,28.5369863
2,0.9,0,5.457534247,11.67671233,14.70136986
2,0.9,0,6.493150685,16.14794521,19.63013699
2,0.9,0,10.07945205,19.19452055,22.0630137
2,0.9,0,7.235616438,15.42465753,17.96164384
2,0.9,0,7.583561644,16.74794521,20.20547945
2,0.9,0,10.79452055,17.0109589,20.52876712
2,0.9,0,5.364383562,22.6739726,26.79452055
2,0.9,0,17.05479452,28.9890411,32.63287671
2,0.9,0,6.739726027,16.09863014,19.24657534
2,0.9,0,7.230136986,26.18356164,29.99178082
2,0.9,0,10.64109589,20.65753425,23.95068493
2,0.9,0,4.156164384,10.93150685,13.99726027
2,0.9,0,12.66027397,22.53150685,25.69863014
2,0.9,0,10.51506849,17.79178082,21.31232877
2,0.9,0,14.65479452,21.79178082,24.81643836
2,0.9,0,5.095890411,23.91232877,27.42465753
2,0.9,0,6.860273973,22.49041096,26.70958904
2,0.9,0,10.79452055,17.57534247,21.05479452
2,0.9,0,11.80273973,19.35342466,23.03287671
2,0.9,0,12.49589041,27.92328767,32.03835616
2,0.9,0,6.002739726,15.00547945,18.04931507
2,0.9,0,9.008219178,20.10410959,23.98630137
2,0.9,0,7.901369863,25.00547945,28.21643836
2,0.9,0,11.10410959,26.22465753,29.64383562
2,0.9,0,11.65205479,24.82191781,28.77534247
2,0.9,0.01,7.701369863,16.40273973,19.82191781
2,0.9,0.01,9.630136986,15.70958904,19.11232877
2,0.9,0.01,15.33424658,28.7890411,32.42739726
2,0.9,0.01,8.630136986,16.55342466,20.33972603
2,0.9,0.01,8.208219178,17.13424658,21.13972603
2,0.9,0.01,11.7369863,19.88493151,23.10136986
2,0.9,0.01,12.09315068,22.75616438,25.78356164
2,0.9,0.01,10.88493151,23.85753425,27.45753425
2,0.9,0.01,5.989041096,12.48493151,16.13150685
2,0.9,0.01,6.347945205,19.35890411,23.29589041
2,0.9,0.01,10.50684932,19.6,23.18082192
2,0.9,0.01,8.61369863,17.94246575,21.76986301
2,0.9,0.01,8.02739726,14.80821918,18.46575342
2,0.9,0.01,4.561643836,15.72328767,19.25205479
2,0.9,0.01,9.04109589,15.3260274,18.12054795
2,0.9,0.01,8.591780822,19.30410959,22.70684932
2,0.9,0.01,6.336986301,16.26849315,20.02465753
2,0.9,0.01,8.482191781,14.4630137,17.78630137
2,0.9,0.01,8.156164384,15.22465753,18.14520548
2,0.9,0.01,7.230136986,17.58630137,21.96712329
2,0.9,0.01,8.865753425,15.33150685,18.78082192
2,0.9,0.01,8.194520548,14.7890411,17.9890411
2,0.9,0.01,7.202739726,16.27123288,19.15342466
2,0.9,0.01,9.717808219,15.06027397,18.2109589
2,0.9,0.01,6.093150685,15.96712329,19.78630137
2,0.9,0.01,8.690410959,18.53424658,22.63835616
2,0.9,0.01,6.189041096,15.06027397,17.96164384
2,0.9,0.01,18.68767123,26.54246575,29.56164384
2,0.9,0.01,10.98082192,18.21917808,21.29041096
2,0.9,0.01,9.835616438,18.2630137,21.40273973
2,0.9,0.01,7.630136986,17.70684932,21.89863014
2,0.9,0.01,5.726027397,11.77260274,14.67945205
2,0.9,0.01,10.00821918,25.74794521,28.55890411
2,0.9,0.01,10.31506849,17.23287671,20.41369863
2,0.9,0.01,9.391780822,25.07945205,28.32054795
2,0.9,0.01,6.276712329,13.59178082,16.79452055
2,0.9,0.01,7.093150685,23.8630137,28.00821918
2,0.9,0.01,6.550684932,22.54520548,25.66027397
2,0.9,0.01,7.197260274,14.63287671,18.14520548
2,0.9,0.01,8.024657534,14.56438356,18.15068493
2,0.9,0.01,12.95068493,18.91780822,22.35890411
2,0.9,0.01,10.2,18.66027397,21.66849315
2,0.9,0.01,7.093150685,17.98356164,20.95616438
2,0.9,0.01,11.18082192,18.07123288,21.20547945
2,0.9,0.01,8.78630137,16.06027397,19.06575342
2,0.9,0.01,10.36712329,16.45753425,19.83013699
2,0.9,0.01,5.476712329,19.1260274,23.06027397
2,0.9,0.01,5.657534247,14.9369863,18.54520548
2,0.9,0.01,6.583561644,14.30410959,17.73424658
2,0.9,0.01,9.016438356,16.03835616,18.93972603
2,0.9,0.1,6.682191781,13.13150685,16.02465753
2,0.9,0.1,5.123287671,10.91506849,13.8739726
2,0.9,0.1,6.484931507,16.65205479,20.00273973
2,0.9,0.1,4.975342466,13.8109589,17.12328767
2,0.9,0.1,7.284931507,15.69315068,18.59452055
2,0.9,0.1,3.610958904,10.05479452,13.76164384
2,0.9,0.1,5.104109589,13.19178082,17.03835616
2,0.9,0.1,9.493150685,15.01643836,17.98356164
2,0.9,0.1,6.202739726,13.17534247,16.45753425
2,0.9,0.1,5.687671233,13.32328767,16.72328767
2,0.9,0.1,5.898630137,11.79178082,15.18082192
2,0.9,0.1,7.189041096,13.60547945,17.16986301
2,0.9,0.1,7.410958904,14.57534247,17.76712329
2,0.9,0.1,7.109589041,17.19726027,20.28219178
2,0.9,0.1,4.498630137,11.86849315,14.97808219
2,0.9,0.1,6.649315068,13.69041096,16.58082192
2,0.9,0.1,5.693150685,16.98630137,20.99452055
2,0.9,0.1,4.547945205,10.20821918,13.70410959
2,0.9,0.1,8.397260274,17.78630137,21.27945205
2,0.9,0.1,6.517808219,14.68219178,18.61643836
2,0.9,0.1,4.219178082,13.05479452,17.24931507
2,0.9,0.1,6.216438356,12.24657534,15.4739726
2,0.9,0.1,4.180821918,11.53150685,14.80547945
2,0.9,0.1,7.230136986,14.87123288,17.79178082
2,0.9,0.1,4.920547945,11.29315068,14.43287671
2,0.9,0.1,4.750684932,10.4739726,13.31780822
2,0.9,0.1,6.706849315,12.46575342,15.34794521
2,0.9,0.1,4.602739726,11.57534247,14.89041096
2,0.9,0.1,6.128767123,11.82191781,15.38356164
2,0.9,0.1,6.575342466,15.71232877,19.34520548
2,0.9,0.1,5.728767123,15.45753425,18.37260274
2,0.9,0.1,5.506849315,13.51232877,16.72328767
2,0.9,0.1,7.432876712,13.66849315,17.17808219
2,0.9,0.1,8.038356164,15.32328767,18.62465753
2,0.9,0.1,6.884931507,13.64109589,17.43561644
2,0.9,0.1,4.156164384,11.25479452,14.34520548
2,0.9,0.1,6.791780822,12.36438356,15.13972603
2,0.9,0.1,3.049315068,9.871232877,13.10410959
2,0.9,0.1,7.035616438,14.78630137,18.23287671
2,0.9,0.1,3.542465753,12.74520548,15.85479452
2,0.9,0.1,9.435616438,15.0739726,17.94520548
2,0.9,0.1,3.884931507,11.96712329,15.0630137
2,0.9,0.1,5.926027397,12.53424658,15.54246575
2,0.9,0.1,5.701369863,15.78082192,18.95342466
2,0.9,0.1,9.057534247,16.6,19.93424658
2,0.9,0.1,5.071232877,11.12876712,14.31232877
2,0.9,0.1,8.339726027,15.73972603,18.60547945
2,0.9,0.1,5.512328767,12.7260274,15.52054795
2,0.9,0.1,6.038356164,11.53424658,14.59178082
2,0.9,0.1,2.602739726,9.068493151,11.99726027
2,0.9,0.25,5.501369863,11.19178082,14.17808219
2,0.9,0.25,4.490410959,11.22191781,14.71780822
2,0.9,0.25,4.504109589,10.58356164,13.9369863
2,0.9,0.25,5.624657534,12.22465753,15.42465753
2,0.9,0.25,5.098630137,12.20547945,15.49589041
2,0.9,0.25,4.131506849,13.16164384,16.93150685
2,0.9,0.25,3.739726027,11.53424658,15.32054795
2,0.9,0.25,5.512328767,12.31232877,15.59452055
2,0.9,0.25,4.131506849,11.36164384,15.22739726
2,0.9,0.25,3.843835616,10.90136986,14.21643836
2,0.9,0.25,4.747945205,11.18630137,14.00821918
2,0.9,0.25,3.145205479,9.684931507,13.23561644
2,0.9,0.25,3.679452055,12.0109589,15.27671233
2,0.9,0.25,3.454794521,9.484931507,12.19452055
2,0.9,0.25,4.778082192,11.17534247,15.15068493
2,0.9,0.25,3.230136986,9.347945205,12.24931507
2,0.9,0.25,3.016438356,8.947945205,12.14246575
2,0.9,0.25,4.871232877,11.13424658,14.40547945
2,0.9,0.25,4.534246575,11.13972603,14.89589041
2,0.9,0.25,4.345205479,9.909589041,12.90958904
2,0.9,0.25,4.931506849,11.47945205,14.80547945
2,0.9,0.25,4.608219178,11.10136986,14.0739726
2,0.9,0.25,4.890410959,10.4739726,13.7369863
2,0.9,0.25,4.734246575,14.57808219,18.04931507
2,0.9,0.25,2.95890411,9.728767123,13.2630137
2,0.9,0.25,6.021917808,13.56164384,16.40821918
2,0.9,0.25,4.534246575,10.87671233,14.20273973
2,0.9,0.25,4.55890411,11.16712329,14.49863014
2,0.9,0.25,4.153424658,11,14.59726027
2,0.9,0.25,4.117808219,9.638356164,13.3260274
2,0.9,0.25,4.246575342,12.23287671,15.65205479
2,0.9,0.25,5.205479452,12.20547945,14.97260274
2,0.9,0.25,4.030136986,11.18082192,14.05479452
2,0.9,0.25,4.430136986,10.84383562,13.70958904
2,0.9,0.25,4.175342466,11.48219178,14.95068493
2,0.9,0.25,3.802739726,10.8630137,14.1369863
2,0.9,0.25,4.22739726,11.13972603,14.69863014
2,0.9,0.25,3.915068493,9.895890411,13.44657534
2,0.9,0.25,3.002739726,9.005479452,11.77260274
2,0.9,0.25,3.791780822,8.819178082,12.23287671
2,0.9,0.25,4.438356164,13.17808219,16.4
2,0.9,0.25,5.846575342,11.75616438,15.45205479
2,0.9,0.25,4.054794521,10.01643836,13.37808219
2,0.9,0.25,3.82739726,10.75342466,14.31506849
2,0.9,0.25,3.980821918,9.964383562,12.90684932
2,0.9,0.25,4.473972603,10.77808219,14.20547945
2,0.9,0.25,3.435616438,10.66575342,13.89041096
2,0.9,0.25,2.964383562,9.41369863,12.79178082
2,0.9,0.25,6.002739726,13.09041096,16.00821918
2,0.9,0.25,5.364383562,11.9890411,15.37534247
2,0.9,0.5,3.194520548,9.317808219,12.63013699
2,0.9,0.5,3.594520548,9.197260274,11.89589041
2,0.9,0.5,4.106849315,11.47945205,14.87123288
2,0.9,0.5,3.005479452,7.58630137,10.8739726
2,0.9,0.5,3.564383562,8.895890411,11.83561644
2,0.9,0.5,3.01369863,11.63561644,15.19726027
2,0.9,0.5,3.252054795,8.873972603,12.24109589
2,0.9,0.5,3.775342466,10.89041096,14.25753425
2,0.9,0.5,5.320547945,10.77534247,13.95342466
2,0.9,0.5,2.635616438,8.769863014,11.68219178
2,0.9,0.5,4.268493151,10.56986301,13.75342466
2,0.9,0.5,4.380821918,10.80821918,14.16164384
2,0.9,0.5,2.805479452,8.901369863,12.05479452
2,0.9,0.5,3.484931507,8.805479452,11.58630137
2,0.9,0.5,5.284931507,11.68219178,14.86849315
2,0.9,0.5,3.654794521,11.57260274,15.38356164
2,0.9,0.5,3.452054795,11.05205479,14.25479452
2,0.9,0.5,3.915068493,10.14246575,13.3890411
2,0.9,0.5,3.405479452,10.73424658,14.60547945
2,0.9,0.5,3.695890411,8.443835616,11.53424658
2,0.9,0.5,4.210958904,10.94520548,14.27671233
2,0.9,0.5,5.052054795,11.49589041,14.68219178
2,0.9,0.5,3.405479452,10.53972603,13.5369863
2,0.9,0.5,5.35890411,11.8630137,14.75342466
2,0.9,0.5,3.539726027,9.8,13.28493151
2,0.9,0.5,4.04109589,10.06027397,13.05753425
2,0.9,0.5,3.216438356,7.871232877,11.32876712
2,0.9,0.5,2.805479452,8.432876712,12.0109589
2,0.9,0.5,2.816438356,8.767123288,11.76438356
2,0.9,0.5,3.589041096,9.547945205,12.64931507
2,0.9,0.5,4.18630137,13.56164384,16.81369863
2,0.9,0.5,2.942465753,8.438356164,11.45753425
2,0.9,0.5,3.561643836,10.49315068,13.70684932
2,0.9,0.5,5.249315068,10.45479452,13.53972603
2,0.9,0.5,3.208219178,9.591780822,12.2739726
2,0.9,0.5,2.235616438,8.715068493,11.66575342
2,0.9,0.5,3.090410959,8.742465753,12.2630137
2,0.9,0.5,2.356164384,8.619178082,12.00273973
2,0.9,0.5,2.02739726,8.487671233,11.85479452
2,0.9,0.5,2.830136986,8.180821918,11.13972603
2,0.9,0.5,3.654794521,10.10136986,13.70684932
2,0.9,0.5,3.265753425,8.202739726,11.42465753
2,0.9,0.5,4.501369863,11.36986301,15.07123288
2,0.9,0.5,2.917808219,9.594520548,12.34794521
2,0.9,0.5,3.142465753,8.065753425,11.14246575
2,0.9,0.5,2.15890411,8.594520548,11.31780822
2,0.9,0.5,1.939726027,7.04109589,10.49589041
2,0.9,0.5,3.523287671,9.980821918,12.87945205
2,0.9,0.5,3.780821918,10.56986301,13.90136986
2,0.9,0.5,5.830136986,12.00547945,15.69863014
2,1,0,12.57808219,19.92328767,24.01643836
2,1,0,10.8,19.71232877,23.75890411
2,1,0,13.89863014,21.14794521,24.70684932
2,1,0,8.052054795,23.14520548,27.28493151
2,1,0,8.126027397,16.4109589,19.47671233
2,1,0,5.873972603,15.45205479,19.67123288
2,1,0,13.45205479,27.47945205,31.44657534
2,1,0,4.602739726,10.39452055,13.19178082
2,1,0,4.090410959,13.72876712,17.10958904
2,1,0,11.13424658,21.93150685,25.46849315
2,1,0,7.838356164,18.21643836,21.84931507
2,1,0,7.561643836,18.66575342,23.4
2,1,0,7.638356164,17.36986301,20.83287671
2,1,0,20.43287671,36.18630137,45
2,1,0,9.556164384,19.96164384,23.5369863
2,1,0,11.18356164,23.13424658,26.92876712
2,1,0,6.021917808,17.07671233,21.05753425
2,1,0,9.934246575,21.30410959,25.06575342
2,1,0,8.934246575,24.45479452,28.09315068
2,1,0,11.56712329,20.50136986,23.3369863
2,1,0,8.419178082,15.08219178,18.7369863
2,1,0,8.473972603,17.59726027,21.01369863
2,1,0,4.824657534,20.94246575,24.2739726
2,1,0,9.084931507,16.25753425,19.77808219
2,1,0,4.863013699,20.78356164,24.23561644
2,1,0,9.235616438,15.49589041,18.5369863
2,1,0,9.073972603,31.02739726,34.43287671
2,1,0,10.97260274,18.21643836,22.1369863
2,1,0,14.68493151,30.76712329,34.88767123
2,1,0,16.50136986,29.91506849,33.23835616
2,1,0,6.487671233,24.26849315,28.2630137
2,1,0,13.82739726,27.70684932,30.55068493
2,1,0,10.1369863,21.13424658,24.27671233
2,1,0,25.22191781,38.95068493,45
2,1,0,11.37534247,19.38082192,22.90410959
2,1,0,7.304109589,14.90958904,19.24657534
2,1,0,11.1369863,18.59452055,21.75890411
2,1,0,9.02739726,16.37808219,19.85479452
2,1,0,8.794520548,19.70684932,24.48493151
2,1,0,7.783561644,15.51232877,18.71506849
2,1,0,8.857534247,14.63287671,17.73424658
2,1,0,9.717808219,24.11780822,28.90958904
2,1,0,6.312328767,20.48493151,24.1260274
2,1,0,7.564383562,15.31506849,18.63561644
2,1,0,9.761643836,19.6,23.39726027
2,1,0,16.49863014,26.21643836,29.59452055
2,1,0,8.597260274,32.5369863,36.85753425
2,1,0,9.934246575,23.70684932,27.29315068
2,1,0,12.35616438,25.20273973,29.51780822
2,1,0,9.849315068,28.15616438,31.84383562
2,1,0.01,9.567123288,17.82739726,20.84109589
2,1,0.01,5.410958904,15.45479452,18.53424658
2,1,0.01,9.95890411,17.81917808,21.10136986
2,1,0.01,6.728767123,12.95068493,15.87671233
2,1,0.01,9.41369863,18.69041096,21.42191781
2,1,0.01,10.10136986,29.45753425,33.05479452
2,1,0.01,8.243835616,14.39726027,18.63287671
2,1,0.01,8.912328767,17.09863014,20.24931507
2,1,0.01,5.15890411,12.29589041,15.4739726
2,1,0.01,10.69315068,19.13972603,22.10136986
2,1,0.01,8.942465753,19.3260274,22.8109589
2,1,0.01,7.564383562,14.74794521,18.74246575
2,1,0.01,14.92054795,22.76712329,26.29315068
2,1,0.01,5.380821918,12.93972603,16.3369863
2,1,0.01,9.454794521,16.93424658,20.58356164
2,1,0.01,5.060273973,14.51780822,18.35890411
2,1,0.01,7.884931507,26.38630137,30.30958904
2,1,0.01,8.21369863,14.59726027,17.92328767
2,1,0.01,8.295890411,19.04383562,22.30958904
2,1,0.01,7.128767123,13.10684932,16.6
2,1,0.01,10.3890411,25.08219178,28.37808219
2,1,0.01,16.87671233,25.64109589,29.03287671
2,1,0.01,5.112328767,27.81643836,31.81917808
2,1,0.01,9.416438356,18.4630137,21.76164384
2,1,0.01,9.060273973,16.67123288,20.47671233
2,1,0.01,4.978082192,14.10684932,17.56438356
2,1,0.01,12.34246575,21.52054795,24.44109589
2,1,0.01,8.712328767,20.03835616,24.05205479
2,1,0.01,11.24657534,19.88493151,23.88219178
2,1,0.01,6.22739726,15.08767123,19.6
2,1,0.01,7.731506849,15.04657534,19.02191781
2,1,0.01,7.471232877,19.48493151,23.41917808
2,1,0.01,12.86849315,24.81643836,28.35890411
2,1,0.01,10.70958904,20.6739726,24.33424658
2,1,0.01,16.21917808,29.27945205,33.23013699
2,1,0.01,16.19452055,25.37808219,29.20821918
2,1,0.01,17.89863014,26.88493151,30.2
2,1,0.01,17.42191781,28.44383562,31.69315068
2,1,0.01,12.48767123,20.43287671,24.02739726
2,1,0.01,5.246575342,11.39726027,14.90684932
2,1,0.01,9.726027397,18.61643836,21.87671233
2,1,0.01,9.279452055,17.70958904,20.81917808
2,1,0.01,8.969863014,15.04657534,17.73424658
2,1,0.01,10.67123288,21.08493151,24.2109589
2,1,0.01,7.602739726,26.08493151,29.83287671
2,1,0.01,12.77808219,23.21917808,27.2
2,1,0.01,6.515068493,15.3369863,18.57260274
2,1,0.01,4.673972603,11.12328767,14.62465753
2,1,0.01,6.884931507,13.4630137,16.8739726
2,1,0.01,8.868493151,19.28219178,22.72328767
2,1,0.1,13.74246575,20.80273973,24.33150685
2,1,0.1,3.704109589,10.96438356,13.82465753
2,1,0.1,8.295890411,14.28493151,18.12876712
2,1,0.1,4.843835616,10.27123288,13.87945205
2,1,0.1,6.57260274,13.49589041,17.03287671
2,1,0.1,4.230136986,10.51780822,13.49863014
2,1,0.1,4.843835616,12.66027397,16.3260274
2,1,0.1,5.857534247,12.38356164,15.01917808
2,1,0.1,4.536986301,15.81643836,19.27945205
2,1,0.1,10.10684932,20.75890411,24.25479452
2,1,0.1,13.96164384,22.11506849,25.83561644
2,1,0.1,5.936986301,13.05753425,16.25205479
2,1,0.1,6.380821918,13.3260274,16.89589041
2,1,0.1,7.934246575,15.37534247,19.36712329
2,1,0.1,6.854794521,15.61917808,18.9890411
2,1,0.1,7.931506849,16.41643836,20.51232877
2,1,0.1,5.643835616,13.25479452,16.74794521
2,1,0.1,5.301369863,13.45479452,16.42739726
2,1,0.1,5.901369863,11.6739726,14.64931507
2,1,0.1,4.887671233,12.90136986,16.12328767
2,1,0.1,3.309589041,10.33150685,14.00273973
2,1,0.1,4.553424658,12.82465753,16.30410959
2,1,0.1,6.2,14.7890411,18.28767123
2,1,0.1,7.328767123,13.78356164,17.60821918
2,1,0.1,8.62739726,14.29863014,17.3890411
2,1,0.1,3.726027397,11.54794521,14.93972603
2,1,0.1,4.860273973,12.01369863,15.17260274
2,1,0.1,8.197260274,15.77808219,18.83561644
2,1,0.1,8.506849315,16.92328767,20.33424658
2,1,0.1,8.260273973,16.99726027,21.56438356
2,1,0.1,7.509589041,13.31780822,16.4739726
2,1,0.1,4.84109589,10.72328767,14.99452055
2,1,0.1,6.580821918,13.64657534,16.95616438
2,1,0.1,5.126027397,11.43013699,14.7890411
2,1,0.1,9.169863014,22.9890411,26.50684932
2,1,0.1,7.071232877,16.25753425,19.77534247
2,1,0.1,7.065753425,14.75068493,17.99452055
2,1,0.1,6.068493151,13.46849315,17.11780822
2,1,0.1,4.254794521,12.76986301,16.51780822
2,1,0.1,5.712328767,16.5260274,20.52876712
2,1,0.1,4.835616438,12.49589041,16.10958904
2,1,0.1,7.205479452,18.03013699,22.11232877
2,1,0.1,3.816438356,10.67123288,13.94520548
2,1,0.1,4.326027397,11.9890411,14.89315068
2,1,0.1,6.347945205,15.87945205,19.71232877
2,1,0.1,7.682191781,13.66027397,16.90410959
2,1,0.1,4.378082192,13.2739726,16.82465753
2,1,0.1,6.728767123,17.74520548,21.52876712
2,1,0.1,5.189041096,12.46027397,16.37260274
2,1,0.1,5.101369863,10.91506849,14.18630137
2,1,0.25,3.060273973,11.78082192,15.20273973
2,1,0.25,4.663013699,11.92328767,15.89315068
2,1,0.25,4.824657534,11.44383562,14.97808219
2,1,0.25,6.126027397,12.56438356,15.92328767
2,1,0.25,4.421917808,10.09589041,13.77534247
2,1,0.25,4.964383562,14.77808219,18.49589041
2,1,0.25,4.580821918,12.32876712,15.52054795
2,1,0.25,4.276712329,12.78630137,16.27123288
2,1,0.25,4.246575342,11.23013699,14.92876712
2,1,0.25,3.665753425,8.893150685,12.7260274
2,1,0.25,5.991780822,12.91232877,17.04109589
2,1,0.25,5.082191781,11.23835616,14.41643836
2,1,0.25,5.578082192,13.08493151,16.6
2,1,0.25,2.6,10.63013699,13.51506849
2,1,0.25,5.230136986,11.55342466,14.90958904
2,1,0.25,3.073972603,11.56438356,15.23287671
2,1,0.25,3.780821918,10.25205479,13.8
2,1,0.25,4.967123288,11.69863014,15.01917808
2,1,0.25,5.252054795,14.37260274,18.15068493
2,1,0.25,4.956164384,13.78356164,17.15616438
2,1,0.25,3.054794521,9.695890411,13.24657534
2,1,0.25,6.923287671,12.51780822,15.93972603
2,1,0.25,4.18630137,12.03013699,15.1369863
2,1,0.25,4.419178082,11.56712329,14.58356164
2,1,0.25,4.6,11.0109589,13.92876712
2,1,0.25,3.909589041,9.58630137,13.2630137
2,1,0.25,7.22739726,15.91780822,19.3890411
2,1,0.25,6.660273973,14.31232877,17.81643836
2,1,0.25,3.884931507,11.57260274,15.41643836
2,1,0.25,4.194520548,10.67671233,13.9260274
2,1,0.25,7.01369863,13.17260274,16.37534247
2,1,0.25,5.857534247,13.19726027,16.26575342
2,1,0.25,6.043835616,15.03561644,18.66027397
2,1,0.25,2.575342466,7.78630137,11.33972603
2,1,0.25,2.673972603,9.520547945,13.01369863
2,1,0.25,5.191780822,12.73150685,16.2
2,1,0.25,6.071232877,14.89863014,18.40547945
2,1,0.25,5.128767123,11.03561644,14.86849315
2,1,0.25,8.257534247,16.15616438,20.44931507
2,1,0.25,2.591780822,7.761643836,11.03287671
2,1,0.25,4.978082192,10.61643836,15.30684932
2,1,0.25,4.194520548,9.654794521,13.34520548
2,1,0.25,3.545205479,11.83287671,15.32054795
2,1,0.25,3.224657534,10.87671233,13.72328767
2,1,0.25,5.430136986,11.43835616,15.57260274
2,1,0.25,4.745205479,11.63013699,14.50684932
2,1,0.25,3.095890411,10.69589041,13.48767123
2,1,0.25,4.775342466,13.5260274,16.50958904
2,1,0.25,5.139726027,12.59452055,15.47123288
2,1,0.25,3.920547945,9.936986301,13.24931507
2,1,0.5,3.402739726,12.24109589,15.63835616
2,1,0.5,2.701369863,10.11506849,13.1369863
2,1,0.5,2.873972603,10.4,13.77260274
2,1,0.5,4.6,11.15342466,14.16438356
2,1,0.5,3.150684932,9.720547945,13.87945205
2,1,0.5,2.912328767,7.547945205,10.84931507
2,1,0.5,3.890410959,10.23561644,14.08767123
2,1,0.5,4.079452055,10.39726027,13.64383562
2,1,0.5,4.643835616,10.74794521,14.58082192
2,1,0.5,2.917808219,9.610958904,13.34520548
2,1,0.5,3.397260274,11.63287671,14.76438356
2,1,0.5,2.271232877,7.983561644,11.95890411
2,1,0.5,2.638356164,8.876712329,12.04383562
2,1,0.5,6.008219178,12.44657534,16.41917808
2,1,0.5,3.17260274,10.22739726,13.50136986
2,1,0.5,3.421917808,9.084931507,12.92054795
2,1,0.5,6.123287671,11.44657534,14.74246575
2,1,0.5,2.282191781,8.882191781,12.54794521
2,1,0.5,3.684931507,9.512328767,12.7260274
2,1,0.5,2.621917808,9.898630137,13.59178082
2,1,0.5,2.969863014,9.389041096,12.66027397
2,1,0.5,3.249315068,9.991780822,13.02465753
2,1,0.5,2.994520548,10.23013699,13.75890411
2,1,0.5,2.638356164,9.175342466,12.79726027
2,1,0.5,3.347945205,9.747945205,13.68493151
2,1,0.5,3.624657534,10.35068493,13.20821918
2,1,0.5,2.630136986,8.690410959,12.46575342
2,1,0.5,2.317808219,10.28219178,13.48493151
2,1,0.5,3.849315068,9.997260274,12.80821918
2,1,0.5,3.21369863,9.830136986,13.34246575
2,1,0.5,2.991780822,9.556164384,12.82739726
2,1,0.5,2.416438356,10.16986301,13.56986301
2,1,0.5,2.463013699,9.380821918,12.21917808
2,1,0.5,4.197260274,11.1260274,14.46027397
2,1,0.5,2.819178082,9.465753425,13.07945205
2,1,0.5,3.635616438,10.30136986,13.5890411
2,1,0.5,3.084931507,9.632876712,13.28767123
2,1,0.5,3.079452055,10.71780822,14.25205479
2,1,0.5,3.252054795,9.643835616,13.22739726
2,1,0.5,3.37260274,10.00547945,13.65479452
2,1,0.5,4.128767123,10.83835616,14.15068493
2,1,0.5,3.123287671,8.01369863,11.17534247
2,1,0.5,3.090410959,8.77260274,12.16712329
2,1,0.5,3.37260274,9.230136986,12.97534247
2,1,0.5,3.484931507,10.8,13.45479452
2,1,0.5,4.484931507,11.19452055,14.94520548
2,1,0.5,4.221917808,10.53150685,13.58356164
2,1,0.5,2.975342466,10.04931507,13.80821918
2,1,0.5,3.698630137,11.11232877,14.15068493
2,1,0.5,2.339726027,10.9369863,14.55890411
2,1.1,0,11.21369863,17.69041096,21.85205479
2,1.1,0,7.178082192,34.98356164,39.85479452
2,1.1,0,9.257534247,20.69589041,24.38356164
2,1.1,0,11.96986301,20.45205479,24.38356164
2,1.1,0,10.31780822,17.94794521,21.92328767
2,1.1,0,14.02191781,22.04383562,26.16438356
2,1.1,0,7.104109589,15.56986301,19.37534247
2,1.1,0,6.846575342,21.63835616,25.09315068
2,1.1,0,11.97260274,22.54794521,26.40273973
2,1.1,0,5.238356164,25.11506849,28.68219178
2,1.1,0,8.687671233,16.42191781,19.57808219
2,1.1,0,5.019178082,11.64109589,15.72054795
2,1.1,0,8.221917808,18.43013699,22.05479452
