"Time","Genotype","Strains","Prob_LPF","Model"
0.415800415799779,"TNF1Y1",0,0.892625,"PSU"
0.415800415799779,"TNF0Y2",0,0.892625,"PSU"
0.415800415799779,"TNF1Y2",0,0.892625,"PSU"
0.415800415799779,"KNY0Y1",0.000144915,0.895737,"PSU"
0.415800415799779,"KNY1Y1",0,0.895737,"PSU"
0.415800415799779,"KNY0Y2",0,0.895737,"PSU"
0.415800415799779,"KNY1Y2",0,0.895737,"PSU"
0.415800415799779,"KYY0C1",0.0005543,0.905281,"PSU"
0.415800415799779,"KYY1C1",0,0.905281,"PSU"
0.415800415799779,"KYY0C2",0,0.905281,"PSU"
0.415800415799779,"KYY1C2",0,0.905281,"PSU"
0.415800415799779,"TYF0C1",0,0.917383,"PSU"
0.415800415799779,"TYF1C1",0,0.917383,"PSU"
0.415800415799779,"TYF0C2",0,0.917383,"PSU"
0.415800415799779,"TYF1C2",0,0.917383,"PSU"
0.415800415799779,"KYF0C1",0,0.930465,"PSU"
0.415800415799779,"KYF1C1",0,0.930465,"PSU"
0.415800415799779,"KYF0C2",0,0.930465,"PSU"
0.415800415799779,"KYF1C2",0,0.930465,"PSU"
0.415800415799779,"TNY0C1",0.00139481,0.947158,"PSU"
0.415800415799779,"TNY1C1",0,0.947158,"PSU"
0.415800415799779,"TNY0C2",0,0.947158,"PSU"
0.415800415799779,"TNY1C2",0,0.947158,"PSU"
0.415800415799779,"KNF0Y1",0,0.948359,"PSU"
0.415800415799779,"KNF1Y1",0,0.948359,"PSU"
0.415800415799779,"KNF0Y2",0,0.948359,"PSU"
0.415800415799779,"KNF1Y2",0,0.948359,"PSU"
0.415800415799779,"TNF0C1",0,0.958879,"PSU"
0.415800415799779,"TNF1C1",0,0.958879,"PSU"
0.415800415799779,"TNF0C2",0,0.958879,"PSU"
0.415800415799779,"TNF1C2",0,0.958879,"PSU"
0.415800415799779,"KNY0C1",0.991131,0.962073,"PSU"
0.415800415799779,"KNY1C1",0,0.962073,"PSU"
0.415800415799779,"KNY0C2",0,0.962073,"PSU"
0.415800415799779,"KNY1C2",0,0.962073,"PSU"
0.415800415799779,"KNF0C1",0,0.976982,"PSU"
0.415800415799779,"KNF1C1",0,0.976982,"PSU"
0.415800415799779,"KNF0C2",0,0.976982,"PSU"
0.415800415799779,"KNF1C2",0,0.976982,"PSU"
0.498960498959867,"TYY0Y1",0,0.735268,"PSU"
0.498960498959867,"TYY1Y1",0,0.735268,"PSU"
0.498960498959867,"TYY0Y2",0,0.735268,"PSU"
0.498960498959867,"TYY1Y2",0,0.735268,"PSU"
0.498960498959867,"KYY0Y1",0,0.771709,"PSU"
0.498960498959867,"KYY1Y1",0,0.771709,"PSU"
0.498960498959867,"KYY0Y2",0,0.771709,"PSU"
0.498960498959867,"KYY1Y2",0,0.771709,"PSU"
0.498960498959867,"TYF0Y1",0,0.794297,"PSU"
0.498960498959867,"TYF1Y1",0,0.794297,"PSU"
0.498960498959867,"TYF0Y2",0,0.794297,"PSU"
0.498960498959867,"TYF1Y2",0,0.794297,"PSU"
0.498960498959867,"KYF0Y1",0,0.824725,"PSU"
0.498960498959867,"KYF1Y1",0,0.824725,"PSU"
0.498960498959867,"KYF0Y2",0,0.824725,"PSU"
0.498960498959867,"KYF1Y2",0,0.824725,"PSU"
0.498960498959867,"TNY0Y1",0,0.864359,"PSU"
0.498960498959867,"TNY1Y1",0,0.864359,"PSU"
0.498960498959867,"TNY0Y2",0,0.864359,"PSU"
0.498960498959867,"TNY1Y2",0,0.864359,"PSU"
0.498960498959867,"TYY0C1",0.00614447,0.891124,"PSU"
0.498960498959867,"TYY1C1",0,0.891124,"PSU"
0.498960498959867,"TYY0C2",0,0.891124,"PSU"
0.498960498959867,"TYY1C2",0,0.891124,"PSU"
0.498960498959867,"TNF0Y1",0,0.892625,"PSU"
0.498960498959867,"TNF1Y1",0,0.892625,"PSU"
0.498960498959867,"TNF0Y2",0,0.892625,"PSU"
0.498960498959867,"TNF1Y2",0,0.892625,"PSU"
0.498960498959867,"KNY0Y1",0.000216123,0.895737,"PSU"
0.498960498959867,"KNY1Y1",0,0.895737,"PSU"
0.498960498959867,"KNY0Y2",0,0.895737,"PSU"
0.498960498959867,"KNY1Y2",0,0.895737,"PSU"
0.498960498959867,"KYY0C1",0.000929328,0.905281,"PSU"
0.498960498959867,"KYY1C1",0,0.905281,"PSU"
0.498960498959867,"KYY0C2",0,0.905281,"PSU"
0.498960498959867,"KYY1C2",0,0.905281,"PSU"
0.498960498959867,"TYF0C1",0,0.917383,"PSU"
0.498960498959867,"TYF1C1",0,0.917383,"PSU"
0.498960498959867,"TYF0C2",0,0.917383,"PSU"
0.498960498959867,"TYF1C2",0,0.917383,"PSU"
0.498960498959867,"KYF0C1",0,0.930465,"PSU"
0.498960498959867,"KYF1C1",0,0.930465,"PSU"
0.498960498959867,"KYF0C2",0,0.930465,"PSU"
0.498960498959867,"KYF1C2",0,0.930465,"PSU"
0.498960498959867,"TNY0C1",0.00160435,0.947158,"PSU"
0.498960498959867,"TNY1C1",0,0.947158,"PSU"
0.498960498959867,"TNY0C2",0,0.947158,"PSU"
0.498960498959867,"TNY1C2",0,0.947158,"PSU"
0.498960498959867,"KNF0Y1",0,0.948359,"PSU"
0.498960498959867,"KNF1Y1",0,0.948359,"PSU"
0.498960498959867,"KNF0Y2",0,0.948359,"PSU"
0.498960498959867,"KNF1Y2",0,0.948359,"PSU"
0.498960498959867,"TNF0C1",0,0.958879,"PSU"
0.498960498959867,"TNF1C1",0,0.958879,"PSU"
0.498960498959867,"TNF0C2",0,0.958879,"PSU"
0.498960498959867,"TNF1C2",0,0.958879,"PSU"
0.498960498959867,"KNY0C1",0.991106,0.962073,"PSU"
0.498960498959867,"KNY1C1",0,0.962073,"PSU"
0.498960498959867,"KNY0C2",0,0.962073,"PSU"
0.498960498959867,"KNY1C2",0,0.962073,"PSU"
0.498960498959867,"KNF0C1",0,0.976982,"PSU"
0.498960498959867,"KNF1C1",0,0.976982,"PSU"
0.498960498959867,"KNF0C2",0,0.976982,"PSU"
0.498960498959867,"KNF1C2",0,0.976982,"PSU"
0.582120582119956,"TYY0Y1",0,0.735268,"PSU"
0.582120582119956,"TYY1Y1",0,0.735268,"PSU"
0.582120582119956,"TYY0Y2",0,0.735268,"PSU"
0.582120582119956,"TYY1Y2",0,0.735268,"PSU"
0.582120582119956,"KYY0Y1",0,0.771709,"PSU"
0.582120582119956,"KYY1Y1",0,0.771709,"PSU"
0.582120582119956,"KYY0Y2",0,0.771709,"PSU"
0.582120582119956,"KYY1Y2",0,0.771709,"PSU"
0.582120582119956,"TYF0Y1",0,0.794297,"PSU"
0.582120582119956,"TYF1Y1",0,0.794297,"PSU"
0.582120582119956,"TYF0Y2",0,0.794297,"PSU"
0.582120582119956,"TYF1Y2",0,0.794297,"PSU"
0.582120582119956,"KYF0Y1",0,0.824725,"PSU"
0.582120582119956,"KYF1Y1",0,0.824725,"PSU"
0.582120582119956,"KYF0Y2",0,0.824725,"PSU"
0.582120582119956,"KYF1Y2",0,0.824725,"PSU"
0.582120582119956,"TNY0Y1",0,0.864359,"PSU"
0.582120582119956,"TNY1Y1",0,0.864359,"PSU"
0.582120582119956,"TNY0Y2",0,0.864359,"PSU"
0.582120582119956,"TNY1Y2",0,0.864359,"PSU"
0.582120582119956,"TYY0C1",0.00569539,0.891124,"PSU"
0.582120582119956,"TYY1C1",0,0.891124,"PSU"
0.582120582119956,"TYY0C2",0,0.891124,"PSU"
0.582120582119956,"TYY1C2",0,0.891124,"PSU"
0.582120582119956,"TNF0Y1",0,0.892625,"PSU"
0.582120582119956,"TNF1Y1",0,0.892625,"PSU"
0.582120582119956,"TNF0Y2",0,0.892625,"PSU"
0.582120582119956,"TNF1Y2",0,0.892625,"PSU"
0.582120582119956,"KNY0Y1",0.000289314,0.895737,"PSU"
0.582120582119956,"KNY1Y1",0,0.895737,"PSU"
0.582120582119956,"KNY0Y2",0,0.895737,"PSU"
0.582120582119956,"KNY1Y2",0,0.895737,"PSU"
0.582120582119956,"KYY0C1",0.00122959,0.905281,"PSU"
0.582120582119956,"KYY1C1",0,0.905281,"PSU"
0.582120582119956,"KYY0C2",0,0.905281,"PSU"
0.582120582119956,"KYY1C2",0,0.905281,"PSU"
0.582120582119956,"TYF0C1",0,0.917383,"PSU"
0.582120582119956,"TYF1C1",0,0.917383,"PSU"
0.582120582119956,"TYF0C2",0,0.917383,"PSU"
0.582120582119956,"TYF1C2",0,0.917383,"PSU"
0.582120582119956,"KYF0C1",0,0.930465,"PSU"
0.582120582119956,"KYF1C1",0,0.930465,"PSU"
0.582120582119956,"KYF0C2",0,0.930465,"PSU"
0.582120582119956,"KYF1C2",0,0.930465,"PSU"
0.582120582119956,"TNY0C1",0.00187114,0.947158,"PSU"
0.582120582119956,"TNY1C1",0,0.947158,"PSU"
0.582120582119956,"TNY0C2",0,0.947158,"PSU"
0.582120582119956,"TNY1C2",0,0.947158,"PSU"
0.582120582119956,"KNF0Y1",0,0.948359,"PSU"
0.582120582119956,"KNF1Y1",0,0.948359,"PSU"
0.582120582119956,"KNF0Y2",0,0.948359,"PSU"
0.582120582119956,"KNF1Y2",0,0.948359,"PSU"
0.582120582119956,"TNF0C1",0,0.958879,"PSU"
0.582120582119956,"TNF1C1",0,0.958879,"PSU"
0.582120582119956,"TNF0C2",0,0.958879,"PSU"
0.582120582119956,"TNF1C2",0,0.958879,"PSU"
0.582120582119956,"KNY0C1",0.990915,0.962073,"PSU"
0.582120582119956,"KNY1C1",0,0.962073,"PSU"
0.582120582119956,"KNY0C2",0,0.962073,"PSU"
0.582120582119956,"KNY1C2",0,0.962073,"PSU"
0.582120582119956,"KNF0C1",0,0.976982,"PSU"
0.582120582119956,"KNF1C1",0,0.976982,"PSU"
0.582120582119956,"KNF0C2",0,0.976982,"PSU"
0.582120582119956,"KNF1C2",0,0.976982,"PSU"
0.665280665280036,"TYY0Y1",0,0.735268,"PSU"
0.665280665280036,"TYY1Y1",0,0.735268,"PSU"
0.665280665280036,"TYY0Y2",0,0.735268,"PSU"
0.665280665280036,"TYY1Y2",0,0.735268,"PSU"
0.665280665280036,"KYY0Y1",0,0.771709,"PSU"
0.665280665280036,"KYY1Y1",0,0.771709,"PSU"
0.665280665280036,"KYY0Y2",0,0.771709,"PSU"
0.665280665280036,"KYY1Y2",0,0.771709,"PSU"
0.665280665280036,"TYF0Y1",0,0.794297,"PSU"
0.665280665280036,"TYF1Y1",0,0.794297,"PSU"
0.665280665280036,"TYF0Y2",0,0.794297,"PSU"
0.665280665280036,"TYF1Y2",0,0.794297,"PSU"
0.665280665280036,"KYF0Y1",0,0.824725,"PSU"
0.665280665280036,"KYF1Y1",0,0.824725,"PSU"
0.665280665280036,"KYF0Y2",0,0.824725,"PSU"
0.665280665280036,"KYF1Y2",0,0.824725,"PSU"
0.665280665280036,"TNY0Y1",0,0.864359,"PSU"
0.665280665280036,"TNY1Y1",0,0.864359,"PSU"
0.665280665280036,"TNY0Y2",0,0.864359,"PSU"
0.665280665280036,"TNY1Y2",0,0.864359,"PSU"
0.665280665280036,"TYY0C1",0.00501684,0.891124,"PSU"
0.665280665280036,"TYY1C1",0,0.891124,"PSU"
0.665280665280036,"TYY0C2",0,0.891124,"PSU"
0.665280665280036,"TYY1C2",0,0.891124,"PSU"
0.665280665280036,"TNF0Y1",0,0.892625,"PSU"
0.665280665280036,"TNF1Y1",0,0.892625,"PSU"
0.665280665280036,"TNF0Y2",0,0.892625,"PSU"
0.665280665280036,"TNF1Y2",0,0.892625,"PSU"
0.665280665280036,"KNY0Y1",0.000339252,0.895737,"PSU"
0.665280665280036,"KNY1Y1",0,0.895737,"PSU"
0.665280665280036,"KNY0Y2",0,0.895737,"PSU"
0.665280665280036,"KNY1Y2",0,0.895737,"PSU"
0.665280665280036,"KYY0C1",0.00148694,0.905281,"PSU"
0.665280665280036,"KYY1C1",0,0.905281,"PSU"
0.665280665280036,"KYY0C2",0,0.905281,"PSU"
0.665280665280036,"KYY1C2",0,0.905281,"PSU"
0.665280665280036,"TYF0C1",0,0.917383,"PSU"
0.665280665280036,"TYF1C1",0,0.917383,"PSU"
0.665280665280036,"TYF0C2",0,0.917383,"PSU"
0.665280665280036,"TYF1C2",0,0.917383,"PSU"
0.665280665280036,"KYF0C1",0,0.930465,"PSU"
0.665280665280036,"KYF1C1",0,0.930465,"PSU"
0.665280665280036,"KYF0C2",0,0.930465,"PSU"
0.665280665280036,"KYF1C2",0,0.930465,"PSU"
0.665280665280036,"TNY0C1",0.00225608,0.947158,"PSU"
0.665280665280036,"TNY1C1",0,0.947158,"PSU"
0.665280665280036,"TNY0C2",0,0.947158,"PSU"
0.665280665280036,"TNY1C2",0,0.947158,"PSU"
0.665280665280036,"KNF0Y1",0,0.948359,"PSU"
0.665280665280036,"KNF1Y1",0,0.948359,"PSU"
0.665280665280036,"KNF0Y2",0,0.948359,"PSU"
0.665280665280036,"KNF1Y2",0,0.948359,"PSU"
0.665280665280036,"TNF0C1",0,0.958879,"PSU"
0.665280665280036,"TNF1C1",0,0.958879,"PSU"
0.665280665280036,"TNF0C2",0,0.958879,"PSU"
0.665280665280036,"TNF1C2",0,0.958879,"PSU"
0.665280665280036,"KNY0C1",0.990901,0.962073,"PSU"
0.665280665280036,"KNY1C1",0,0.962073,"PSU"
0.665280665280036,"KNY0C2",0,0.962073,"PSU"
0.665280665280036,"KNY1C2",0,0.962073,"PSU"
0.665280665280036,"KNF0C1",0,0.976982,"PSU"
0.665280665280036,"KNF1C1",0,0.976982,"PSU"
0.665280665280036,"KNF0C2",0,0.976982,"PSU"
0.665280665280036,"KNF1C2",0,0.976982,"PSU"
0.748440748440117,"TYY0Y1",0,0.735268,"PSU"
0.748440748440117,"TYY1Y1",0,0.735268,"PSU"
0.748440748440117,"TYY0Y2",0,0.735268,"PSU"
0.748440748440117,"TYY1Y2",0,0.735268,"PSU"
0.748440748440117,"KYY0Y1",0,0.771709,"PSU"
0.748440748440117,"KYY1Y1",0,0.771709,"PSU"
0.748440748440117,"KYY0Y2",0,0.771709,"PSU"
