PFPR,TREATMENT_COVERAGE,STARTING_PARTNER_DRUG_FREQ,TIME_TO_1p_580Y,TIME_TO_10p_580Y,TIME_TO_25p_580Y,TIME_TO_10p_TF,TIME_TO_25p_TF,NUMBER_OF_MUTATION_EVENTS_1,NUMBER_OF_MUTATION_EVENTS_2,NUMBER_OF_MUTATION_EVENTS_3,NUMBER_OF_MUTATION_EVENTS_4,NUMBER_OF_MUTATION_EVENTS_5,NUMBER_OF_TREATMENT_FAILURES,TIME_PARTNER_DRUG_RES_FREQ_TO_1p,TIME_PARTNER_DRUG_RES_FREQ_TO_5p,TIME_PARTNER_DRUG_RES_FREQ_TO_10p,TIME_PARTNER_DRUG_RES_FREQ_TO_20p
1.0,0.2,0.01,34.8,45,45,40.0849,40.0849,,,,,,,0.153425,8.84384,12.3671,18.0932
1.0,0.2,0.01,2.89589,11.2411,18.1699,12.7315,23.6219,,,,,,,0.0767123,9.2411,11.2384,13.063
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.150685,22.0548,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,45,45,45,45
1.0,0.2,0.01,38.8603,45,45,40.0849,40.0849,,,,,,,0.00547945,27.0438,35.2082,45
1.0,0.2,0.01,16.9151,20.5479,28.3836,20.8466,34.2466,,,,,,,0.145205,7.36712,11.0384,16.9288
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.0164384,19.5452,45,45
1.0,0.2,0.01,45,45,45,40.0849,40.0849,,,,,,,0.331507,45,45,45
1.0,0.2,0.01,9.24932,37.7123,45,40.0849,40.0849,,,,,,,0.0958904,45,45,45
1.0,0.2,0.10,27.474,45,45,37.2932,40.0849,,,,,,,0.00273973,0.00273973,0.00547945,26.7781
1.0,0.2,0.10,21.0466,31.8219,35.8356,32.3397,40.0274,,,,,,,0.00273973,0.00273973,3.39726,30.4767
1.0,0.2,0.10,18.1644,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,0.230137,14.0986
1.0,0.2,0.10,5.62466,39.1562,45,35.0685,40.0849,,,,,,,0.00273973,0.00273973,0.00273973,16.3397
1.0,0.2,0.10,13.4055,45,45,40.0849,40.0849,,,,,,,0.00273973,0.00273973,45,45
1.0,0.2,0.10,9.16164,45,45,38.6548,40.0849,,,,,,,0.00273973,0.00273973,0.10137,5.21918
