"FIRST_LINE","INFECTION_DURATION_MULTIPLY_FACTOR","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
0,1.1,0,6.71232876712329,20.9315068493151,25.6986301369863,16.2465753424658,25.1232876712329,40,35,42,25,40,1.81855,8.4953
0,1.1,0,6.54794520547945,18.4657534246575,25.1232876712329,17.3972602739726,24.7123287671233,31,34,36,42,41,1.735125,8.343025
0,1.1,0,4.98630136986301,18.2191780821918,24.6301369863014,17.0684931506849,25.4520547945205,25,35,32,46,28,1.752025,8.427175
0,1.1,0,11.3972602739726,27.4246575342466,31.7808219178082,21.8356164383562,30.958904109589,35,32,33,33,32,1.12745,8.381725
0,1.1,0,3.83561643835617,15.0958904109589,20.8493150684931,14.5205479452055,21.4246575342466,35,31,30,47,41,2.153825,8.434475
0,1.1,0,6.05479452054794,18.7945205479452,22.9041095890411,13.6986301369863,21.3424657534247,33,39,29,35,34,2.10385,8.4496
0,1.1,0,5.23287671232877,16.6575342465753,21.1780821917808,13.8630136986301,21.6712328767123,25,26,42,31,28,2.03765,8.355625
0,1.1,0,5.72602739726027,18.3835616438356,24.7123287671233,17.6438356164384,25.2876712328767,29,27,43,41,31,1.767825,8.4041
0,1.1,0,6.38356164383562,16.1643835616438,22.1643835616438,14.027397260274,22.2465753424658,35,34,26,36,36,2.06095,8.5081
0,1.1,0,10.0821917808219,22.9041095890411,28.7397260273973,19.3698630136986,28,32,39,29,30,41,1.406275,8.3351
0,1.1,0,3.67123287671233,21.1780821917808,27.0958904109589,19.041095890411,27.1780821917808,26,39,35,34,33,1.562625,8.326925
0,1.1,0,4.98630136986301,19.8630136986301,24.3835616438356,18.2191780821918,24.958904109589,45,61,52,63,43,1.728,8.3335
0,1.1,0,6.13698630136986,24.3013698630137,29.2328767123288,20.5205479452055,28.3287671232877,33,34,39,38,34,1.408575,8.504775
0,1.1,0,4.9041095890411,24.3013698630137,28.9041095890411,17.8082191780822,26.5205479452055,36,41,33,40,27,1.600525,8.4462
0,1.1,0,5.47945205479452,21.9178082191781,27.013698630137,18.6301369863014,25.4520547945205,38,36,44,26,18,1.5565,8.23015
0,1.1,0,7.6986301369863,25.6986301369863,31.6986301369863,19.9452054794521,30.1369863013699,31,34,39,35,36,1.266675,8.439175
0,1.1,0,8.19178082191781,16.8219178082192,22.3287671232877,13.8630136986301,21.5068493150685,37,38,33,46,30,2.087725,8.423675
0,1.1,0,3.42465753424657,26.6849315068493,31.3698630136986,19.4520547945205,29.5616438356164,30,32,37,37,28,1.363225,8.363175
0,1.1,0,5.56164383561644,19.3698630136986,25.6986301369863,19.7808219178082,27.2602739726027,29,31,30,37,32,1.52485,8.454425
0,1.1,0,10.3287671232877,25.4520547945205,30.0547945205479,17.5616438356164,27.1780821917808,34,33,37,26,37,1.4454,8.42065
0,1.1,0,4.24657534246575,21.6712328767123,26.6027397260274,15.5890410958904,25.1232876712329,32,37,41,27,47,1.79755,8.613975
0,1.1,0,5.23287671232877,22.3287671232877,28.1643835616438,21.6712328767123,28.4931506849315,31,40,34,45,27,1.3627,8.24855
0,1.1,0,6.3013698630137,23.2328767123288,28,14.6027397260274,24.6301369863014,26,32,35,29,35,1.70715,8.36685
0,1.1,0,4.16438356164383,16.4109589041096,22.3287671232877,17.6438356164384,23.3150684931507,45,40,43,45,64,1.89485,8.46045
0,1.1,0,9.91780821917808,22.8219178082192,27.3424657534247,17.8082191780822,26.3561643835616,21,30,27,33,34,1.637,8.420325
0,1.1,0,8.35616438356164,17.7260273972603,22.4109589041096,14.6027397260274,21.9178082191781,27,39,36,38,34,2.130875,8.391525
0,1.1,0,7.61643835616438,20.6849315068493,24.6301369863014,17.7260273972603,24.0547945205479,39,52,48,50,56,1.76945,8.36685
0,1.1,0,7.36986301369863,19.2054794520548,24.1369863013699,13.2054794520548,21.6712328767123,25,25,29,30,38,2.033425,8.464925
0,1.1,0,7.53424657534246,24.2191780821918,29.1506849315069,19.8630136986301,28.3287671232877,40,38,38,38,41,1.4583,8.343575
0,1.1,0,6.63013698630137,19.2054794520548,23.4794520547945,15.013698630137,23.3150684931507,42,58,47,50,51,1.9197,8.3908
0,1.1,0,9.75342465753425,22.4931506849315,27.6712328767123,17.0684931506849,26.5205479452055,47,31,35,26,27,1.555225,8.414125
0,1.1,0,4.82191780821918,17.4794520547945,22.2465753424658,14.3561643835616,21.9178082191781,37,26,35,48,37,2.1145,8.477475
0,1.1,0,6.63013698630137,20.4383561643836,25.4520547945205,16.1643835616438,25.1232876712329,41,26,30,52,35,1.76205,8.402125
0,1.1,0,6.63013698630137,21.2602739726027,26.1095890410959,17.972602739726,24.8767123287671,41,37,31,36,30,1.67935,8.3981
0,1.1,0,5.97260273972603,25.4520547945205,30.958904109589,19.9452054794521,29.6438356164384,26,37,30,37,33,1.326775,8.329825
0,1.1,0,10,20.9315068493151,27.1780821917808,16.9041095890411,25.5342465753425,48,39,42,38,35,1.67955,8.62595
0,1.1,0,7.61643835616438,20.1917808219178,26.027397260274,16.9041095890411,25.2054794520548,31,38,39,47,36,1.743275,8.358575
0,1.1,0,6.95890410958904,23.1506849315069,27.8356164383562,19.7808219178082,27.7534246575342,29,36,34,38,33,1.488275,8.3869
0,1.1,0,6.63013698630137,20.3561643835616,24.7123287671233,16.9041095890411,24.958904109589,31,33,28,39,34,1.755,8.361325
0,1.1,0,9.01369863013699,24.3835616438356,29.972602739726,19.2054794520548,28.0821917808219,25,39,38,40,32,1.395,8.550275
0,1.1,0,9.83561643835617,21.5890410958904,27.013698630137,16.5753424657534,25.2054794520548,36,40,30,32,42,1.7395,8.4167
0,1.1,0,15.1780821917808,21.7534246575342,27.3424657534247,18.8767123287671,26.027397260274,22,38,30,25,29,1.588725,8.310025
0,1,0.01,6.05479452054794,19.8630136986301,25.5342465753425,14.9315068493151,23.5616438356164,44,34,48,56,26,2.017475,9.15555
0,1,0.01,6.7945205479452,16.4931506849315,21.4246575342466,11.5616438356164,20.6027397260274,31,35,41,51,46,2.455,9.124625
0,1,0.01,5.47945205479452,16.4931506849315,22.2465753424658,12.2191780821918,22.0821917808219,28,35,47,35,50,2.2645,9.0508
0,1,0.01,4.82191780821918,16.4109589041096,23.1506849315069,12.6301369863014,21.2602739726027,32,33,37,40,50,2.3266,9.14805
0,1,0.01,7.94520547945206,19.7808219178082,24.958904109589,12.2191780821918,22.6575342465753,41,46,40,35,41,2.214725,9.274725
0,1,0.01,5.23287671232877,16.4109589041096,22.1643835616438,13.4520547945205,21.4246575342466,42,36,38,48,37,2.36285,9.3724
0,1,0.01,6.46575342465754,18.7945205479452,23.4794520547945,12.4657534246575,22.5753424657534,37,41,35,47,46,2.19315,9.161
0,1,0.01,7.45205479452055,22.2465753424658,27.0958904109589,11.1506849315068,22.3287671232877,34,38,46,44,48,2.015825,9.0851
0,1,0.01,5.80821917808219,21.3424657534247,26.027397260274,13.7808219178082,23.7260273972603,34,38,38,46,31,1.95805,9.07515
0,1,0.01,10.4931506849315,21.4246575342466,26.4383561643836,12.7123287671233,23.3150684931507,34,34,32,40,42,1.975475,9.010025
0,1,0.01,4.73972602739726,20.7671232876712,24.5479452054795,11.3972602739726,22.3287671232877,50,34,49,42,48,2.2515,9.30845
0,1,0.01,7.28767123287671,21.1780821917808,25.1232876712329,14.1917808219178,23.5616438356164,38,27,43,37,36,2.0912,9.072425
0,1,0.01,6.87671232876712,16.7397260273973,21.3424657534247,14.1917808219178,21.8356164383562,46,47,42,54,52,2.3406,9.075125
0,1,0.01,9.67123287671233,19.5342465753425,24.7123287671233,12.2191780821918,22.9041095890411,27,41,41,40,35,2.19695,9.138025
0,1,0.01,7.53424657534246,17.7260273972603,22.9041095890411,14.1095890410959,21.3424657534247,38,31,42,37,42,2.209425,9.12225
0,1,0.01,4.32876712328767,18.5479452054795,23.4794520547945,12.1369863013699,22.2465753424658,32,45,32,33,44,2.23655,9.126375
0,1,0.01,6.21917808219178,16.5753424657534,22.3287671232877,13.5342465753425,22.0821917808219,39,42,31,45,32,2.13915,8.94135
0,1,0.01,7.04109589041096,16.2465753424658,20.4383561643836,14.027397260274,20.1917808219178,34,30,44,40,38,2.438825,9.146925
0,1,0.01,8.43835616438356,19.4520547945205,24.1369863013699,14.027397260274,23.0684931506849,31,42,44,39,52,2.12135,9.110825
0,1,0.01,6.54794520547945,19.7808219178082,24.3013698630137,12.3013698630137,22.0821917808219,33,45,33,47,35,2.263825,9.09115
0,1,0.01,7.2054794520548,17.8082191780822,21.9178082191781,12.0547945205479,20.9315068493151,30,44,47,49,42,2.30855,9.00335
0,1,0.01,6.63013698630137,16.9041095890411,21.5068493150685,15.5890410958904,22,43,52,64,49,56,2.24815,9.16205
0,1,0.01,6.54794520547945,24.0547945205479,28.3287671232877,12.958904109589,25.1232876712329,41,44,58,50,50,1.8902,8.995875
0,1,0.01,5.3972602739726,15.6712328767123,22,13.3698630136986,21.7534246575342,40,42,40,37,36,2.2928,9.155725
0,1,0.01,10.0821917808219,21.4246575342466,26.3561643835616,13.4520547945205,22.4931506849315,31,42,33,44,42,2.1019,9.0191
0,1,0.01,5.47945205479452,18.8767123287671,23.8082191780822,15.6712328767123,23.0684931506849,33,44,31,54,47,2.117925,9.0661
0,1,0.01,5.3972602739726,18.3835616438356,22.6575342465753,13.1232876712329,21.2602739726027,46,43,53,54,51,2.32985,9.1931
0,1,0.01,8.02739726027397,24.4657534246575,29.1506849315069,14.1917808219178,26.4383561643836,37,35,39,53,43,1.816675,9.223025
0,1,0.01,8.52054794520548,21.2602739726027,26.1917808219178,14.7671232876712,24.8767123287671,42,37,45,44,42,1.9255,9.088775
0,1,0.01,6.71232876712329,17.3972602739726,22.7397260273973,11.5616438356164,20.9315068493151,27,27,47,39,37,2.31535,9.01585
0,1,0.01,10.7397260273973,21.0958904109589,26.1095890410959,13.6164383561644,23.6438356164384,38,31,41,45,43,2.107475,9.122
0,1,0.01,5.72602739726027,20.8493150684931,25.2876712328767,16.986301369863,25.2054794520548,36,32,46,48,50,1.9377,9.176075
0,1,0.01,4.9041095890411,20.6027397260274,25.2054794520548,13.1232876712329,22.986301369863,52,41,43,56,56,2.141275,9.065975
0,1,0.01,6.71232876712329,21.4246575342466,26.027397260274,12.4657534246575,23.8082191780822,39,42,42,34,27,2.099025,9.017425
0,1,0.01,9.75342465753425,21.6712328767123,26.8493150684931,14.4383561643836,23.8904109589041,40,44,38,45,43,1.91515,9.069875
0,1,0.01,5.31506849315069,19.8630136986301,24.7945205479452,11.3972602739726,22.4109589041096,39,58,37,37,32,2.13515,9.034225
0,1,0.01,6.71232876712329,16.6575342465753,21.9178082191781,11.8904109589041,20.027397260274,47,52,50,49,49,2.551125,9.21325
0,1,0.01,5.3972602739726,16.5753424657534,20.9315068493151,13.5342465753425,21.013698630137,38,43,29,35,24,2.4011,9.057425
0,1,0.01,6.3013698630137,17.8082191780822,23.1506849315069,11.8904109589041,21.2602739726027,42,38,55,54,44,2.375725,9.3085
0,1,0.01,6.3013698630137,20.1095890410959,25.2054794520548,14.9315068493151,24.3013698630137,32,47,39,35,40,1.9501,9.069725
0,1,0.01,7.36986301369863,21.2602739726027,26.1917808219178,13.7808219178082,22.6575342465753,33,36,45,37,38,1.933275,9.0094
0,1,0.01,6.46575342465754,20.3561643835616,24.3013698630137,13.5342465753425,22,32,37,36,50,29,2.16425,9.185975
0,1,0.01,6.95890410958904,18.1369863013699,22.9041095890411,12.0547945205479,21.5890410958904,31,40,36,36,59,2.309325,9.0147
0,1,0.01,5.80821917808219,20.7671232876712,24.4657534246575,15.9178082191781,23.2328767123288,37,53,43,50,47,2.144025,9.182475
0,1,0.01,5.80821917808219,19.6986301369863,24.3835616438356,12.7123287671233,22.2465753424658,38,40,39,40,36,2.22415,9.130725
0,1,0.01,6.7945205479452,19.1232876712329,23.7260273972603,11.3150684931507,21.0958904109589,38,47,28,38,55,2.3426,9.2588
0,1,0.01,8.19178082191781,15.5068493150685,19.8630136986301,12.2191780821918,19.2876712328767,34,43,35,40,38,2.524775,9.1234
0,1,0.01,6.38356164383562,20.8493150684931,24.8767123287671,13.9452054794521,23.5616438356164,43,39,33,40,51,2.11785,9.16385
0,1,0.01,5.80821917808219,15.9178082191781,20.8493150684931,13.041095890411,20.1095890410959,46,26,47,36,43,2.362025,9.056
0,1,0.01,7.04109589041096,19.6164383561644,24.3835616438356,15.5068493150685,22.6575342465753,31,35,34,44,37,2.145,9.15615
0,1,0.1,4.98630136986301,12.8767123287671,17.8904109589041,3.67123287671233,14.5205479452055,32,46,50,43,38,3.140275,9.268525
0,1,0.1,5.15068493150685,19.1232876712329,23.0684931506849,6.13698630136986,18.958904109589,40,33,43,37,44,2.580775,9.13305
0,1,0.1,10.4109589041096,16.986301369863,21.2602739726027,3.58904109589041,17.3150684931507,40,40,39,46,40,2.8177,9.22205
0,1,0.1,7.53424657534246,16.3287671232877,21.1780821917808,5.06849315068493,18.1369863013699,33,31,35,53,36,2.83845,9.19465
0,1,0.1,5.47945205479452,14.2739726027397,19.1232876712329,5.15068493150685,15.2602739726027,40,49,42,40,40,2.99385,9.18615
0,1,0.1,5.97260273972603,12.4657534246575,16.8219178082192,3.42465753424657,14.5205479452055,36,41,57,49,42,3.19185,9.22385
0,1,0.1,5.31506849315069,12.958904109589,17.1506849315069,3.42465753424657,13.4520547945205,32,38,41,36,48,3.292975,9.336725
0,1,0.1,3.17808219178082,14.027397260274,19.4520547945205,4.08219178082192,15.8356164383562,36,38,28,41,51,2.9655,9.192575
0,1,0.1,8.10958904109589,18.2191780821918,22.3287671232877,4.41095890410959,18.7123287671233,27,47,34,38,33,2.76245,9.1517
0,1,0.1,4.57534246575343,13.8630136986301,18.3013698630137,4.9041095890411,14.8493150684931,49,42,31,45,35,3.0663,9.2084
0,1,0.1,4.41095890410959,15.7534246575342,20.027397260274,3.83561643835617,16.8219178082192,35,32,42,48,51,2.96405,9.2671
0,1,0.1,6.21917808219178,16.5753424657534,20.8493150684931,4,17.8082191780822,31,32,44,45,42,2.82065,9.123825
0,1,0.1,6.21917808219178,14.6849315068493,19.2876712328767,4.41095890410959,15.4246575342466,34,37,37,49,41,2.9453,9.00545
0,1,0.1,4.9041095890411,14.7671232876712,18.7123287671233,5.47945205479452,16,43,44,43,40,42,2.9788,9.0666
0,1,0.1,9.01369863013699,18.0547945205479,22.986301369863,3.83561643835617,17.972602739726,42,38,39,58,36,2.7126,9.14885
0,1,0.1,11.6438356164384,22,26.6849315068493,4.9041095890411,22.1643835616438,35,31,34,40,32,2.29795,9.068325
0,1,0.1,4.57534246575343,16.5753424657534,20.5205479452055,7.28767123287671,17.6438356164384,31,31,45,43,33,2.8188,9.1894
0,1,0.1,5.72602739726027,13.6986301369863,17.6438356164384,3.0958904109589,14.6027397260274,32,51,40,38,35,3.174575,9.28415
0,1,0.1,5.47945205479452,15.3424657534247,19.2054794520548,4,16.6575342465753,36,41,50,44,29,2.875825,9.159125
0,1,0.1,5.06849315068493,15.1780821917808,19.2876712328767,2.93150684931507,16.4109589041096,41,42,28,45,41,2.9841,9.2368
0,1,0.1,4.08219178082192,14.4383561643836,19.6164383561644,4.49315068493151,15.013698630137,49,49,39,32,37,2.9001,9.09005
0,1,0.1,8.19178082191781,19.6164383561644,23.8904109589041,4.24657534246575,19.2876712328767,49,34,26,48,30,2.635775,9.135725
0,1,0.1,5.80821917808219,15.013698630137,20.1095890410959,5.3972602739726,16.7397260273973,37,46,44,44,41,2.865375,9.18435
0,1,0.1,4.98630136986301,15.6712328767123,19.6164383561644,4.49315068493151,16.4109589041096,33,39,40,48,44,2.925325,9.122625
0,1,0.1,7.45205479452055,14.6849315068493,19.2054794520548,4.32876712328767,16.8219178082192,37,35,32,39,44,2.940025,9.122725
0,1,0.1,8.93150684931507,17.8904109589041,22,3.67123287671233,17.8082191780822,35,42,38,38,31,2.778375,9.244625
0,1,0.1,6.05479452054794,15.8356164383562,21.1780821917808,3.83561643835617,15.5068493150685,41,34,42,58,39,2.88445,9.220775
0,1,0.1,5.72602739726027,13.3698630136986,17.8904109589041,4.41095890410959,14.8493150684931,41,45,35,39,38,3.095,9.249125
0,1,0.1,5.97260273972603,16,19.7808219178082,5.23287671232877,16.7397260273973,46,38,43,47,41,2.9231,9.17525
0,1,0.1,7.6986301369863,16.8219178082192,20.5205479452055,4,15.9178082191781,45,34,39,41,39,2.9045,9.226125
0,1,0.1,4.49315068493151,12.4657534246575,17.1506849315069,4.41095890410959,15.5068493150685,40,31,33,42,34,3.0138,9.086
0,1,0.1,5.89041095890411,17.0684931506849,21.3424657534247,4.49315068493151,17.8904109589041,41,35,35,45,45,2.82035,9.276775
0,1,0.1,8.19178082191781,17.972602739726,21.6712328767123,5.47945205479452,18.2191780821918,31,52,46,37,40,2.744125,9.07635
0,1,0.1,5.3972602739726,14.5205479452055,19.041095890411,4.16438356164383,15.2602739726027,40,28,32,40,48,2.958625,9.17065
0,1,0.1,9.42465753424657,18.3835616438356,23.6438356164384,5.23287671232877,17.8904109589041,28,50,32,41,32,2.67365,9.143325
0,1,0.1,8.84931506849315,20.1917808219178,23.8082191780822,4.9041095890411,20.1095890410959,40,40,29,40,39,2.55245,9.0354
0,1,0.1,7.94520547945206,15.0958904109589,19.6986301369863,4.65753424657534,16,36,52,42,35,43,2.889375,9.12625
0,1,0.1,6.95890410958904,18.7945205479452,23.1506849315069,4.65753424657534,18.958904109589,29,45,38,63,28,2.63625,9.07045
0,1,0.1,6.38356164383562,15.0958904109589,19.4520547945205,5.3972602739726,16,30,44,46,46,47,2.894925,9.04645
0,1,0.1,6.3013698630137,15.5890410958904,20.3561643835616,4.73972602739726,16.4931506849315,35,40,42,44,40,2.7601,9.09225
0,1,0.1,5.56164383561644,14.2739726027397,18.3013698630137,4.57534246575343,16.0821917808219,28,32,40,48,25,3.027925,9.262725
0,1,0.1,8.68493150684931,17.7260273972603,22.1643835616438,4.08219178082192,17.6438356164384,33,32,49,43,42,2.767825,9.24065
0,1,0.1,5.89041095890411,14.3561643835616,18.958904109589,5.56164383561644,16.4109589041096,47,27,33,35,44,2.963125,9.148675
0,1,0.1,6.54794520547945,14.027397260274,17.8904109589041,4.82191780821918,14.6027397260274,31,35,40,37,37,3.110525,9.297625
0,1,0.1,4.08219178082192,14.4383561643836,19.2054794520548,6.21917808219178,15.7534246575342,51,50,53,57,44,2.9903,9.144575
0,1,0.1,7.94520547945206,17.3972602739726,22.0821917808219,4.08219178082192,17.0684931506849,34,25,49,52,35,2.73715,9.115425
0,1,0.1,5.31506849315069,14.6849315068493,19.041095890411,2.76712328767123,16.2465753424658,35,44,52,46,30,2.987975,9.181025
0,1,0.1,6.05479452054794,12.4657534246575,16.8219178082192,4.9041095890411,13.6986301369863,38,35,43,52,51,3.181325,9.246725
0,1,0.1,5.31506849315069,16.3287671232877,20.5205479452055,3.91780821917808,17.4794520547945,32,48,30,39,35,2.85185,9.220075
0,1,0.1,4,13.4520547945205,17.3972602739726,4,15.1780821917808,28,36,36,43,36,3.1078,9.096825
0,1,0.25,5.97260273972603,14.5205479452055,18.2191780821918,0.136986301369863,12.6301369863014,41,46,43,44,43,3.2505,9.163125
0,1,0.25,8.10958904109589,17.0684931506849,21.013698630137,0.136986301369863,14.4383561643836,32,33,37,38,44,3.03975,9.16395
0,1,0.25,5.64383561643836,14.1917808219178,18.5479452054795,0.136986301369863,14.5205479452055,36,42,36,42,45,3.2354,9.180725
0,1,0.25,4.32876712328767,11.0684931506849,16.2465753424658,0.136986301369863,12.5479452054795,34,45,31,50,49,3.40815,9.239475
0,1,0.25,5.47945205479452,11.972602739726,16.4931506849315,0.136986301369863,12.3835616438356,54,56,48,72,54,3.3342,9.161125
0,1,0.25,4.73972602739726,14.4383561643836,18.8767123287671,0.136986301369863,13.5342465753425,38,50,44,49,50,3.194075,9.196225
0,1,0.25,5.80821917808219,13.6164383561644,17.7260273972603,0.136986301369863,14.1917808219178,37,37,41,43,51,3.273025,9.1885
0,1,0.25,3.75342465753425,11.7260273972603,16.2465753424658,0.136986301369863,12.3013698630137,41,56,60,56,62,3.437125,9.2102
0,1,0.25,6.54794520547945,16.2465753424658,20.9315068493151,0.136986301369863,15.1780821917808,30,44,28,45,37,3.033425,9.134325
0,1,0.25,4.24657534246575,15.1780821917808,19.3698630136986,0.136986301369863,14.3561643835616,37,38,33,49,52,3.113225,9.07935
0,1,0.25,5.72602739726027,15.013698630137,19.6986301369863,0.136986301369863,14.8493150684931,47,34,50,27,39,3.1422,9.179225
0,1,0.25,4.16438356164383,13.9452054794521,17.8904109589041,0.136986301369863,13.6986301369863,34,51,31,47,35,3.299325,9.23755
0,1,0.25,7.94520547945206,15.1780821917808,20.3561643835616,0.136986301369863,14.3561643835616,37,40,35,45,41,3.1321,9.1651
0,1,0.25,3.0958904109589,12.2191780821918,16.4931506849315,0.136986301369863,12.3013698630137,41,51,40,36,44,3.418025,9.232025
0,1,0.25,5.64383561643836,15.3424657534247,19.4520547945205,0.136986301369863,14.5205479452055,37,42,40,41,45,3.18845,9.279675
0,1,0.25,5.15068493150685,12.3013698630137,15.6712328767123,0.136986301369863,12.4657534246575,34,35,47,36,46,3.422675,9.196275
0,1,0.25,4.49315068493151,15.1780821917808,19.2876712328767,0.136986301369863,14.6849315068493,31,37,44,45,53,3.13565,9.2066
0,1,0.25,4.08219178082192,15.8356164383562,19.4520547945205,0.136986301369863,15.9178082191781,41,45,32,57,34,3.149925,9.198875
0,1,0.25,10.3287671232877,18.7123287671233,22.9041095890411,0.136986301369863,16.4109589041096,42,35,35,47,43,2.8847,9.217525
0,1,0.25,4.65753424657534,13.7808219178082,17.972602739726,0.136986301369863,11.3150684931507,28,50,43,35,45,3.2986,9.12955
0,1,0.25,4.65753424657534,13.041095890411,16.9041095890411,0.136986301369863,12.6301369863014,36,36,39,40,42,3.281025,9.061425
0,1,0.25,4.57534246575343,14.7671232876712,18.7945205479452,0.136986301369863,14.1917808219178,39,42,48,42,44,3.230675,9.210225
0,1,0.25,8.6027397260274,18.2191780821918,22.4931506849315,0.136986301369863,15.8356164383562,36,37,47,46,50,2.88415,9.185125
0,1,0.25,4.65753424657534,13.3698630136986,17.3150684931507,0.136986301369863,13.2054794520548,53,45,55,55,46,3.344525,9.1996
0,1,0.25,4.57534246575343,13.1232876712329,17.5616438356164,0.136986301369863,12.0547945205479,41,44,36,42,54,3.277,9.18415
0,1,0.25,6.3013698630137,14.2739726027397,18.3013698630137,0.136986301369863,13.2876712328767,36,42,38,55,34,3.259475,9.207
0,1,0.25,4.82191780821918,13.7808219178082,19.2054794520548,0.136986301369863,14.1917808219178,31,48,42,36,42,3.20885,9.151675
0,1,0.25,4.82191780821918,16.6575342465753,21.013698630137,0.136986301369863,14.5205479452055,34,28,39,51,41,3.0644,9.126275
0,1,0.25,5.89041095890411,14.4383561643836,18.8767123287671,0.301369863013697,14.1917808219178,38,35,44,40,52,3.148725,9.129875
0,1,0.25,5.31506849315069,13.7808219178082,18.4657534246575,0.136986301369863,13.7808219178082,30,36,42,43,42,3.2304,9.151625
0,1,0.25,5.56164383561644,15.8356164383562,19.7808219178082,0.136986301369863,13.9452054794521,38,49,33,41,33,3.093775,9.209325
0,1,0.25,3.75342465753425,14.3561643835616,19.5342465753425,0.136986301369863,13.1232876712329,29,47,40,40,46,3.14285,9.1429
0,1,0.25,5.47945205479452,13.2054794520548,17.3150684931507,0.136986301369863,12.8767123287671,61,62,72,71,71,3.306025,9.221
0,1,0.25,7.94520547945206,16.5753424657534,20.8493150684931,0.136986301369863,15.7534246575342,44,48,46,44,43,3.104475,9.3523
0,1,0.25,6.71232876712329,14.3561643835616,18.3013698630137,0.136986301369863,13.2876712328767,43,40,30,39,40,3.17885,8.99575
0,1,0.25,5.80821917808219,16.3287671232877,21.5890410958904,0.136986301369863,14.7671232876712,32,46,43,38,45,2.977075,9.04275
0,1,0.25,7.86301369863014,16.5753424657534,21.1780821917808,0.136986301369863,14.6027397260274,35,40,39,40,31,2.990775,9.0833
0,1,0.25,5.06849315068493,11.7260273972603,16.3287671232877,0.219178082191782,11.972602739726,43,42,45,29,35,3.4409,9.211975
0,1,0.25,8.35616438356164,14.9315068493151,18.7945205479452,0.136986301369863,14.1095890410959,33,31,37,48,32,3.18635,9.1464
0,1,0.25,5.3972602739726,13.2054794520548,18.3013698630137,0.136986301369863,13.6164383561644,22,38,39,40,33,3.260475,9.154225
0,1,0.25,5.06849315068493,13.3698630136986,17.5616438356164,0.136986301369863,13.6986301369863,56,57,62,59,44,3.322225,9.169425
0,1,0.25,5.15068493150685,13.2876712328767,17.4794520547945,0.136986301369863,13.3698630136986,31,45,50,58,51,3.24225,9.098075
0,1,0.25,6.7945205479452,14.4383561643836,18.8767123287671,0.136986301369863,12.0547945205479,35,36,43,43,37,3.18535,9.243025
0,1,0.25,4.9041095890411,13.3698630136986,17.4794520547945,0.136986301369863,12.3835616438356,41,53,46,36,40,3.321625,9.149875
0,1,0.25,6.05479452054794,13.8630136986301,17.972602739726,0.136986301369863,13.2054794520548,28,35,47,44,49,3.2329,9.07385
0,1,0.25,5.15068493150685,12.7945205479452,16.8219178082192,0.136986301369863,12.1369863013699,34,33,37,50,40,3.334025,9.04845
0,1,0.25,6.71232876712329,16.9041095890411,20.8493150684931,0.136986301369863,16.1643835616438,41,43,47,47,29,2.9973,9.0748
0,1,0.25,5.47945205479452,14.027397260274,18.7945205479452,0.136986301369863,12.3835616438356,38,37,29,36,49,3.248425,9.3074
0,1,0.25,5.89041095890411,15.013698630137,18.8767123287671,0.136986301369863,13.7808219178082,37,40,44,42,47,3.250675,9.2609
0,1,0.25,5.97260273972603,13.8630136986301,18.3835616438356,0.136986301369863,13.1232876712329,40,42,45,45,40,3.1899,9.18365
0,1,0.5,6.46575342465754,14.3561643835616,18.6301369863014,0.136986301369863,9.01369863013699,28,44,40,47,36,3.3531,9.197725
0,1,0.5,4.98630136986301,15.1780821917808,19.2054794520548,0.136986301369863,9.83561643835617,35,47,40,59,37,3.30935,9.1923
0,1,0.5,3.83561643835617,10.8219178082192,14.9315068493151,0.136986301369863,8.27397260273973,27,39,46,43,37,3.662575,9.186675
0,1,0.5,7.36986301369863,17.1506849315069,20.6849315068493,0.136986301369863,13.6986301369863,28,39,50,38,38,3.222675,9.309375
0,1,0.5,6.38356164383562,13.4520547945205,17.8082191780822,0.136986301369863,10.3287671232877,33,39,42,38,49,3.4172,9.09235
0,1,0.5,5.80821917808219,13.3698630136986,17.6438356164384,0.136986301369863,11.3972602739726,47,40,42,45,42,3.463625,9.2324
0,1,0.5,5.56164383561644,12.3013698630137,16.5753424657534,0.136986301369863,10.2465753424658,50,44,51,60,56,3.586825,9.247075
0,1,0.5,6.05479452054794,13.5342465753425,18.1369863013699,0.136986301369863,12.4657534246575,40,35,54,43,48,3.432125,9.18495
0,1,0.5,4.08219178082192,12.3013698630137,17.1506849315069,0.136986301369863,10.1643835616438,44,45,52,51,60,3.49345,9.146625
0,1,0.5,7.53424657534246,15.6712328767123,20.1917808219178,0.136986301369863,9.67123287671233,36,35,38,42,28,3.25305,9.154625
0,1,0.5,3.42465753424657,11.0684931506849,15.4246575342466,0.136986301369863,8.68493150684931,56,54,65,57,61,3.661475,9.219925
0,1,0.5,4.65753424657534,13.1232876712329,17.5616438356164,0.136986301369863,10.9041095890411,47,41,52,51,38,3.4503,9.30455
