"FIRST_LINE","STARTING_PARTNER_DRUG_FREQ","SPZ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_TREATMENTS"
0,0.1,0.01,2.43835616438356,14.027397260274,18.3835616438356,4.08219178082192,15.9178082191781,50,37,47,44,38,2.899425,9.01235
0,0.1,0.01,6.21917808219178,16,20.4383561643836,5.97260273972603,17.8082191780822,43,46,51,48,34,2.754175,9.16045
0,0.1,0.01,5.56164383561644,14.2739726027397,20.1917808219178,4.98630136986301,17.3972602739726,38,39,37,51,40,2.76665,8.992275
0,0.1,0.01,5.47945205479452,15.7534246575342,20.1917808219178,4.98630136986301,16.7397260273973,35,38,46,47,44,2.80555,9.11425
0,0.1,0.01,4.08219178082192,13.9452054794521,18.1369863013699,6.21917808219178,16.1643835616438,28,50,38,44,46,2.937025,9.1204
0,0.1,0.01,4.57534246575343,14.4383561643836,19.6986301369863,4.65753424657534,15.5890410958904,45,52,51,54,40,2.884275,9.188075
0,0.1,0.01,5.06849315068493,15.1780821917808,20.4383561643836,5.15068493150685,17.3150684931507,33,41,46,54,44,2.8003,9.160825
0,0.1,0.01,6.05479452054794,16.0821917808219,20.4383561643836,4.41095890410959,16.986301369863,29,41,41,42,38,2.726025,9.180625
0,0.1,0.01,3.50684931506849,14.7671232876712,19.8630136986301,4.9041095890411,17.3972602739726,50,46,55,58,54,2.8246,9.15665
0,0.1,0.01,4.41095890410959,15.9178082191781,21.0958904109589,5.23287671232877,18.6301369863014,53,53,30,36,46,2.661725,9.05545
0,0.25,0.01,5.06849315068493,15.5890410958904,20.1917808219178,0.219178082191782,14.027397260274,33,30,35,44,43,2.953125,9.15055
0,0.25,0.01,5.31506849315069,15.6712328767123,20.2739726027397,0.136986301369863,15.9178082191781,51,53,31,46,35,2.9907,9.1206
0,0.25,0.01,3.83561643835617,12.2191780821918,16.6575342465753,0.301369863013697,13.6986301369863,33,49,41,49,34,3.2022,9.137125
0,0.25,0.01,5.64383561643836,15.4246575342466,20.1917808219178,0.383561643835616,15.7534246575342,44,43,47,53,40,2.9746,9.0724
0,0.25,0.01,5.72602739726027,15.1780821917808,20.1095890410959,0.136986301369863,15.8356164383562,38,48,41,45,34,2.965875,9.11855
0,0.25,0.01,5.23287671232877,12.5479452054795,16.7397260273973,0.63013698630137,12.958904109589,52,53,47,49,44,3.2592,9.10105
0,0.25,0.01,3.83561643835617,15.5068493150685,19.9452054794521,0.136986301369863,15.9178082191781,50,44,36,37,34,2.987575,9.083125
0,0.25,0.01,4.41095890410959,13.4520547945205,18.4657534246575,0.219178082191782,14.1095890410959,46,39,47,45,65,3.055075,8.96305
0,0.25,0.01,8.76712328767123,17.1506849315069,21.1780821917808,0.136986301369863,16.0821917808219,36,49,38,41,46,2.939425,9.07875
0,0.25,0.01,5.80821917808219,14.1917808219178,18.4657534246575,0.136986301369863,14.7671232876712,37,43,48,41,50,3.190375,9.169675
0,0.25,0.01,4.41095890410959,12.1369863013699,16.4931506849315,0.136986301369863,12.7945205479452,50,48,65,62,46,3.31725,9.171275
0,0.25,0.01,4,12.958904109589,17.2328767123288,0.136986301369863,12.4657534246575,33,43,38,39,46,3.286675,9.124325
0,0.25,0.01,5.89041095890411,14.8493150684931,19.8630136986301,0.712328767123289,15.3424657534247,39,40,44,52,44,3.03405,9.210725
0,0.25,0.01,7.86301369863014,16.2465753424658,21.4246575342466,0.136986301369863,16,29,46,47,41,30,3.002275,9.40485
0,0.25,0.01,5.47945205479452,13.2054794520548,17.6438356164384,0.136986301369863,13.5342465753425,35,45,32,37,46,3.12655,9.027075
0,0.25,0.01,5.15068493150685,13.5342465753425,17.6438356164384,0.958904109589042,14.5205479452055,31,33,44,42,41,3.146075,9.14025
0,0.25,0.01,4.57534246575343,11.3150684931507,15.8356164383562,0.136986301369863,12.3835616438356,41,36,43,35,41,3.345525,9.199475
0,0.25,0.01,4.82191780821918,14.6027397260274,19.4520547945205,0.136986301369863,14.6027397260274,24,35,38,29,37,3.065975,9.146875
0,0.25,0.01,5.56164383561644,14.1095890410959,18.3835616438356,0.301369863013697,13.2876712328767,46,36,34,39,44,3.146525,9.128075
0,0.25,0.01,5.56164383561644,12.7123287671233,17.3150684931507,0.63013698630137,13.2054794520548,36,43,35,42,41,3.18525,9.017075
0,0.25,0.01,2.84931506849315,10.4109589041096,15.1780821917808,0.301369863013697,12.1369863013699,36,45,38,35,35,3.313525,8.9766
0,0.25,0.01,6.21917808219178,16.1643835616438,20.3561643835616,0.712328767123289,16.2465753424658,29,37,44,38,45,2.945475,9.194675
0,0.25,0.01,4.24657534246575,12.958904109589,17.5616438356164,0.136986301369863,14.3561643835616,38,46,46,36,31,3.21165,9.1578
0,0.25,0.01,5.56164383561644,15.5890410958904,20.3561643835616,0.136986301369863,15.6712328767123,30,38,36,45,36,2.97525,9.139875
0,0.25,0.01,3.0958904109589,12.6301369863014,17.3972602739726,0.465753424657535,13.1232876712329,36,52,47,62,62,3.23355,9.1
0,0.25,0.01,5.72602739726027,14.6849315068493,19.8630136986301,0.301369863013697,14.4383561643836,27,29,52,42,43,2.973775,9.2189
0,0.25,0.01,4.73972602739726,14.6849315068493,19.5342465753425,0.301369863013697,14.4383561643836,28,39,30,45,48,2.95975,9.06805
0,0.25,0.01,3.58904109589041,12.5479452054795,17.7260273972603,0.136986301369863,13.7808219178082,22,33,46,46,37,3.12605,8.99775
0,0.25,0.01,4.57534246575343,15.2602739726027,20.1917808219178,0.465753424657535,15.0958904109589,50,41,40,35,51,3.024925,9.1797
0,0.25,0.01,4.32876712328767,13.8630136986301,18.7123287671233,0.547945205479451,11.3972602739726,44,40,34,51,53,2.983625,8.870275
0,0.25,0.01,3.26027397260274,10.9041095890411,15.9178082191781,0.219178082191782,12.4657534246575,41,29,45,45,37,3.3335,9.20615
0,0.25,0.01,6.46575342465754,15.2602739726027,19.8630136986301,0.136986301369863,14.3561643835616,37,38,26,45,46,3.007075,9.03365
0,0.25,0.01,7.53424657534246,16.0821917808219,19.7808219178082,0.63013698630137,15.8356164383562,44,32,38,48,41,3.0163,9.043875
0,0.25,0.01,4.49315068493151,12.7123287671233,17.3150684931507,0.301369863013697,12.6301369863014,31,45,38,33,43,3.221875,9.1068
0,0.25,0.01,6.63013698630137,17.5616438356164,22.2465753424658,0.465753424657535,17.5616438356164,32,44,39,41,49,2.8604,9.271275
0,0.25,0.01,3.67123287671233,13.4520547945205,17.3972602739726,0.794520547945204,14.3561643835616,44,51,43,57,51,3.2144,9.069175
0,0.25,0.01,3.50684931506849,13.3698630136986,18.3835616438356,0.63013698630137,14.6849315068493,35,31,44,46,38,3.064975,9.001
0,0.25,0.01,7.36986301369863,15.1780821917808,19.7808219178082,1.36986301369863,14.4383561643836,45,35,39,36,47,3.0311,9.1903
0,0.25,0.01,5.15068493150685,16.0821917808219,21.1780821917808,0.136986301369863,15.0958904109589,32,39,40,52,37,2.909675,9.051025
0,0.25,0.01,4.49315068493151,12.958904109589,17.8082191780822,0.712328767123289,13.3698630136986,24,51,32,43,31,3.26015,9.203575
0,0.25,0.01,4.08219178082192,11.7260273972603,16.7397260273973,0.794520547945204,12.3013698630137,43,51,50,61,52,3.3575,9.2658
0,0.25,0.01,4.41095890410959,14.1095890410959,18.7123287671233,0.136986301369863,14.6849315068493,42,41,42,46,42,3.0504,9.116625
0,0.25,0.01,2.68493150684931,9.83561643835617,14.1095890410959,0.712328767123289,11.4794520547945,51,46,51,61,46,3.443475,9.0646
0,0.25,0.01,6.38356164383562,15.4246575342466,19.3698630136986,0.63013698630137,15.5890410958904,42,41,39,42,46,2.950975,9.104475
0,0.25,0.01,5.06849315068493,13.5342465753425,17.8904109589041,1.04109589041096,14.1095890410959,39,36,36,52,34,3.17555,9.10145
0,0.25,0.01,3.67123287671233,15.0958904109589,19.8630136986301,0.136986301369863,14.4383561643836,32,49,46,51,40,3.0211,9.23935
0,0.25,0.01,3.83561643835617,10.4109589041096,15.0958904109589,0.136986301369863,11.972602739726,45,46,58,57,47,3.348625,9.0714
0,0.25,0.01,4.24657534246575,15.6712328767123,20.6027397260274,0.136986301369863,14.7671232876712,40,35,46,41,43,2.867425,9.021825
0,0.25,0.01,4,11.4794520547945,15.9178082191781,0.219178082191782,10.1643835616438,37,42,46,37,35,3.305225,9.12215
0,0.25,0.01,4.82191780821918,12.1369863013699,16.6575342465753,0.383561643835616,12.6301369863014,30,40,42,44,38,3.3,9.115
0,0.5,0.01,4.49315068493151,11.7260273972603,16,0.136986301369863,9.34246575342466,25,42,44,38,46,3.541025,9.253725
0,0.5,0.01,5.06849315068493,12.4657534246575,16.2465753424658,0.136986301369863,10.0821917808219,41,39,45,39,48,3.43615,9.1375
0,0.5,0.01,3.91780821917808,10.5753424657534,14.4383561643836,0.136986301369863,9.50684931506849,37,35,46,52,38,3.48515,9.059725
0,0.5,0.01,5.06849315068493,14.6849315068493,18.8767123287671,0.136986301369863,12.1369863013699,40,49,46,52,48,3.186675,9.0023
0,0.5,0.01,5.23287671232877,13.2054794520548,17.2328767123288,0.136986301369863,11.6438356164384,38,49,39,69,38,3.39195,9.1236
0,0.5,0.01,5.23287671232877,13.3698630136986,18.1369863013699,0.136986301369863,10.986301369863,36,35,33,43,27,3.260675,9.032325
0,0.5,0.01,5.47945205479452,13.2876712328767,17.972602739726,0.136986301369863,13.041095890411,21,33,37,47,32,3.314025,8.99535
0,0.5,0.01,5.97260273972603,14.2739726027397,17.972602739726,0.136986301369863,11.7260273972603,35,47,41,43,43,3.322025,9.154175
0,0.5,0.01,3.34246575342466,11.2328767123288,16,0.136986301369863,9.91780821917808,43,58,53,68,58,3.484675,9.129625
0,0.5,0.01,3.58904109589041,11.2328767123288,15.4246575342466,0.136986301369863,9.58904109589041,41,35,36,44,37,3.5097,9.175225
0,0.5,0.01,5.3972602739726,12.5479452054795,16.3287671232877,0.136986301369863,10.986301369863,38,32,36,44,52,3.4477,9.1135
0,0.5,0.01,6.21917808219178,11.7260273972603,17.0684931506849,0.136986301369863,10.3287671232877,30,40,50,45,32,3.4339,9.1047
0,0.5,0.01,4.41095890410959,10.3287671232877,14.1917808219178,0.136986301369863,9.34246575342466,39,34,39,44,43,3.63125,9.2176
0,0.5,0.01,4,11.3150684931507,15.013698630137,0.136986301369863,9.17808219178082,45,54,53,61,57,3.620225,9.235225
0,0.5,0.01,5.97260273972603,17.3972602739726,21.5890410958904,0.136986301369863,13.5342465753425,36,49,36,38,38,3.085925,9.123325
0,0.5,0.01,3.91780821917808,10.9041095890411,15.4246575342466,0.136986301369863,9.50684931506849,43,42,35,56,29,3.488425,9.0559
0,0.5,0.01,4.41095890410959,12.1369863013699,16.6575342465753,0.136986301369863,11.7260273972603,35,43,45,44,33,3.37905,9.173
0,0.5,0.01,3.91780821917808,13.4520547945205,18.8767123287671,0.136986301369863,12.2191780821918,49,49,42,61,48,3.255425,9.2312
0,0.5,0.01,4.16438356164383,12.3013698630137,16.4109589041096,0.136986301369863,9.75342465753425,36,45,34,29,43,3.447675,9.117025
0,0.5,0.01,5.80821917808219,13.2876712328767,17.8082191780822,0.136986301369863,11.3150684931507,42,34,45,33,50,3.365675,9.123
0,0.5,0.01,5.31506849315069,13.1232876712329,17.4794520547945,0.136986301369863,10.4931506849315,44,38,49,48,47,3.3586,9.1201
0,0.5,0.01,4.49315068493151,12.6301369863014,16.7397260273973,0.136986301369863,10.3287671232877,48,45,47,40,37,3.40245,9.054575
0,0.5,0.01,3.26027397260274,11.972602739726,15.5890410958904,0.136986301369863,9.58904109589041,36,36,59,55,36,3.539675,9.1773
0,0.5,0.01,3.67123287671233,12.1369863013699,16.4109589041096,0.136986301369863,10.1643835616438,46,47,43,41,42,3.425475,9.1043
0,0.5,0.01,4,10.986301369863,14.8493150684931,0.136986301369863,10.4931506849315,35,39,42,48,41,3.538175,9.203275
0,0.5,0.01,3.17808219178082,11.4794520547945,15.6712328767123,0.136986301369863,11.7260273972603,36,45,44,53,54,3.4988,9.179675
0,0.5,0.01,2.84931506849315,9.83561643835617,13.8630136986301,0.136986301369863,9.91780821917808,37,28,38,38,51,3.637225,8.97395
0,0.5,0.01,2.93150684931507,10.9041095890411,15.3424657534247,0.136986301369863,9.34246575342466,47,46,42,56,52,3.5172,9.1986
0,0.5,0.01,4.98630136986301,13.4520547945205,17.8904109589041,0.136986301369863,11.2328767123288,37,42,47,37,39,3.3264,9.2018
0,0.5,0.01,5.15068493150685,12.3835616438356,16.9041095890411,0.136986301369863,10.986301369863,34,36,37,34,48,3.393075,9.14935
0,0.5,0.01,4.24657534246575,12.4657534246575,16.7397260273973,0.136986301369863,11.1506849315068,38,38,46,48,26,3.428025,9.11455
0,0.5,0.01,3.91780821917808,11.6438356164384,16.1643835616438,0.136986301369863,10.7397260273973,31,39,56,43,34,3.444125,9.159325
0,0.5,0.01,4.98630136986301,13.7808219178082,18.2191780821918,0.136986301369863,10.4109589041096,38,36,37,44,42,3.318375,9.08575
0,0.5,0.01,4,13.2054794520548,17.3150684931507,0.136986301369863,12.2191780821918,35,46,42,40,40,3.395175,9.23355
0,0.5,0.01,4.16438356164383,13.8630136986301,18.8767123287671,0.136986301369863,9.91780821917808,24,34,38,36,37,3.25295,9.05905
0,0.5,0.01,5.89041095890411,12.6301369863014,17.1506849315069,0.136986301369863,10.6575342465753,37,36,36,49,35,3.39335,9.127475
0,0.5,0.01,2.76712328767123,10.3287671232877,15.5890410958904,0.136986301369863,9.83561643835617,41,40,55,50,37,3.595825,9.24775
0,0.5,0.01,4.16438356164383,12.6301369863014,17.2328767123288,0.136986301369863,10.1643835616438,30,34,31,54,40,3.347975,9.008775
0,0.5,0.01,6.46575342465754,13.1232876712329,17.4794520547945,0.136986301369863,12.4657534246575,36,42,31,44,35,3.38985,9.164825
0,0.5,0.01,3.26027397260274,10.2465753424658,14.3561643835616,0.136986301369863,9.50684931506849,35,39,38,55,48,3.587575,9.115625
0,0.5,0.01,3.67123287671233,12.3013698630137,16.8219178082192,0.136986301369863,8.68493150684931,35,44,41,37,50,3.45395,9.0733
0,0.5,0.01,3.83561643835617,11.3972602739726,15.2602739726027,0.136986301369863,9.01369863013699,26,44,46,44,36,3.604375,9.169125
0,0.5,0.01,5.31506849315069,13.3698630136986,17.972602739726,0.136986301369863,10.2465753424658,40,36,44,45,40,3.4349,9.247225
0,0.5,0.01,4.57534246575343,10.4109589041096,14.6849315068493,0.136986301369863,9.58904109589041,37,40,36,44,39,3.612725,9.24015
0,0.5,0.01,4.24657534246575,11.8904109589041,16.8219178082192,0.136986301369863,9.91780821917808,36,33,45,46,44,3.444825,9.147525
0,0.5,0.01,4.16438356164383,10.4931506849315,15.1780821917808,0.136986301369863,10.9041095890411,34,49,49,51,47,3.55975,9.27865
0,0.5,0.01,3.75342465753425,13.6986301369863,18.2191780821918,0.136986301369863,11.6438356164384,35,35,46,40,42,3.333975,9.132075
0,0.5,0.01,5.06849315068493,11.3150684931507,15.6712328767123,0.136986301369863,9.91780821917808,47,37,45,58,44,3.56105,9.197
0,0.5,0.01,5.3972602739726,13.6164383561644,18.2191780821918,0.136986301369863,12.7123287671233,40,35,39,52,34,3.3244,9.14375
0,0.5,0.01,3.58904109589041,11.2328767123288,15.3424657534247,0.136986301369863,9.83561643835617,33,39,40,50,47,3.6024,9.2837
0,0,0.2,6.3013698630137,24.2191780821918,28.6575342465753,17.0684931506849,26.3561643835616,40,48,53,60,61,1.70155,9.185375
0,0,0.2,7.78082191780822,22.6575342465753,28.1643835616438,14.4383561643836,25.4520547945205,30,31,32,48,47,1.81025,9.04
0,0,0.2,8.76712328767123,24.1369863013699,29.1506849315069,16.9041095890411,27.013698630137,42,37,32,51,53,1.63905,9.12815
0,0,0.2,10.9041095890411,25.4520547945205,30.0547945205479,17.8082191780822,28.1643835616438,34,35,45,41,27,1.61535,9.093075
0,0,0.2,11.972602739726,22.9041095890411,27.1780821917808,14.2739726027397,24.6301369863014,29,42,44,39,31,1.90195,9.25535
0,0,0.2,10.0821917808219,21.5890410958904,27.5068493150685,17.3150684931507,25.4520547945205,39,36,44,43,34,1.763325,9.024125
0,0,0.2,6.7945205479452,25.3698630136986,30.0547945205479,21.0958904109589,28.5753424657534,24,35,46,44,39,1.4558,9.08745
0,0,0.2,5.23287671232877,25.9452054794521,30.5479452054795,22.8219178082192,29.6438356164384,32,40,38,36,49,1.310925,9.146775
0,0,0.2,5.23287671232877,25.2876712328767,29.5616438356164,18.1369863013699,27.8356164383562,36,38,29,43,41,1.57525,9.158025
0,0,0.2,9.01369863013699,20.027397260274,26.5205479452055,14.4383561643836,23.7260273972603,29,34,36,44,22,1.961225,9.209375
0,0,0.2,7.94520547945206,20.4383561643836,25.4520547945205,17.4794520547945,25.041095890411,32,41,41,54,46,1.89995,9.097375
0,0,0.2,8.10958904109589,20.9315068493151,25.5342465753425,17.1506849315069,25.041095890411,39,46,34,45,23,1.9117,9.04725
0,0,0.2,4.24657534246575,16.8219178082192,22.3287671232877,15.7534246575342,22.6575342465753,50,43,49,37,37,2.1843,9.09315
0,0,0.2,5.80821917808219,19.4520547945205,24.1369863013699,16,24.3835616438356,31,41,30,36,46,2.027525,9.13805
0,0,0.2,8.19178082191781,20.6849315068493,25.2876712328767,16.986301369863,25.2876712328767,26,41,35,38,44,1.87305,8.972275
0,0,0.2,5.06849315068493,20.1095890410959,26.1917808219178,16.986301369863,25.6164383561644,40,29,29,49,40,1.739425,9.09905
0,0,0.2,3.42465753424657,18.2191780821918,26.6027397260274,20.2739726027397,27.1780821917808,41,58,46,69,48,1.627275,9.052375
0,0,0.2,8.27397260273973,24.8767123287671,30.5479452054795,19.2054794520548,28.8219178082192,34,51,44,36,33,1.472875,8.98275
0,0,0.2,7.36986301369863,18.1369863013699,23.972602739726,17.2328767123288,24.6301369863014,39,33,39,59,28,1.9617,9.143325
0,0,0.2,9.75342465753425,22.986301369863,27.5890410958904,18.5479452054795,27.3424657534247,38,40,35,41,32,1.63795,9.1576
0,0,0.2,6.05479452054794,22.1643835616438,26.7671232876712,19.041095890411,26.2739726027397,42,39,41,32,42,1.74755,8.99565
0,0,0.2,6.13698630136986,21.3424657534247,26.3561643835616,18.4657534246575,25.6164383561644,35,32,43,51,37,1.733775,9.0827
0,0,0.2,5.15068493150685,21.1780821917808,26.3561643835616,16.4931506849315,27.1780821917808,39,42,48,42,49,1.6867,8.94175
0,0,0.2,10.4931506849315,26.2739726027397,31.6164383561644,19.3698630136986,29.8904109589041,35,50,40,31,37,1.4461,9.209725
0,0,0.2,7.94520547945206,22.8219178082192,28.5753424657534,20.8493150684931,28.3287671232877,42,33,40,37,45,1.391525,9.123625
0,0,0.2,5.80821917808219,20.6027397260274,26.3561643835616,19.4520547945205,26.3561643835616,30,35,31,35,38,1.623,8.930375
0,0,0.2,5.15068493150685,24.1369863013699,29.3150684931507,18.7123287671233,27.013698630137,32,36,36,44,40,1.5506,8.938875
0,0,0.2,6.3013698630137,23.2328767123288,28,19.3698630136986,27.013698630137,40,42,30,45,44,1.63385,9.13575
0,0,0.2,4.73972602739726,19.8630136986301,24.0547945205479,17.4794520547945,24.4657534246575,40,35,42,47,43,1.951425,9.01645
0,0,0.2,8.19178082191781,20.7671232876712,25.5342465753425,12.958904109589,22.9041095890411,33,39,43,32,42,2.050125,9.1478
0,0,0.2,5.80821917808219,18.3013698630137,24.7123287671233,20.027397260274,26.7671232876712,28,31,45,45,35,1.677625,8.916775
0,0,0.2,6.3013698630137,27.8356164383562,33.1780821917808,18.2191780821918,29.7260273972603,33,39,32,47,41,1.32685,8.957775
0,0,0.2,4.24657534246575,16.3287671232877,21.4246575342466,16.4109589041096,21.9178082191781,32,43,34,43,38,2.206425,9.111125
0,0,0.2,5.89041095890411,23.4794520547945,28,17.5616438356164,26.6849315068493,35,36,49,50,34,1.68965,9.10295
0,0,0.2,6.05479452054794,19.9452054794521,26.3561643835616,18.1369863013699,25.6986301369863,28,42,38,40,35,1.822025,9.087025
0,0,0.2,10.6575342465753,26.1917808219178,31.6986301369863,18.0547945205479,28.986301369863,40,43,43,43,44,1.4174,9.111325
0,0,0.2,8.10958904109589,21.6712328767123,26.5205479452055,16.5753424657534,25.5342465753425,34,50,49,40,36,1.848225,9.13815
0,0,0.2,7.61643835616438,19.1232876712329,24.7123287671233,17.2328767123288,24.2191780821918,35,47,42,59,40,1.93005,9.206025
0,0,0.2,5.31506849315069,16.986301369863,23.2328767123288,16.3287671232877,23.4794520547945,30,38,41,40,48,2.05805,9.09895
0,0,0.2,6.46575342465754,18.3013698630137,23.972602739726,15.9178082191781,23.2328767123288,40,32,36,48,45,2.042075,9.020425
0,0,0.2,5.56164383561644,17.972602739726,23.0684931506849,14.1095890410959,22.4109589041096,38,46,39,37,35,2.12685,9.22715
0,0,0.2,8.02739726027397,20.7671232876712,25.7808219178082,18.3835616438356,25.6164383561644,26,48,52,48,44,1.813575,9.1553
0,0,0.2,7.36986301369863,19.3698630136986,24.2191780821918,16.3287671232877,24.2191780821918,41,39,46,52,27,1.962825,9.133425
0,0,0.2,5.56164383561644,25.041095890411,30.6301369863014,16.5753424657534,27.8356164383562,39,53,38,38,35,1.5787,9.064425
0,0,0.2,5.06849315068493,21.2602739726027,26.1917808219178,19.2054794520548,25.2876712328767,32,32,32,32,35,1.814725,9.16255
0,0,0.2,4.73972602739726,17.8082191780822,23.8082191780822,15.9178082191781,22.4109589041096,21,40,43,43,47,2.126775,9.1269
0,0,0.2,6.71232876712329,23.4794520547945,28.2465753424658,17.6438356164384,27.0958904109589,52,47,50,62,46,1.65545,8.9448
0,0,0.2,13.2876712328767,22.7397260273973,28.3287671232877,19.2876712328767,27.7534246575342,35,42,36,44,50,1.618575,9.1392
0,0,0.2,4.82191780821918,20.2739726027397,26.7671232876712,16.9041095890411,25.9452054794521,49,49,51,60,54,1.7766,8.994125
0,0,0.2,7.36986301369863,17.8904109589041,23.1506849315069,16.6575342465753,24.3013698630137,43,38,35,44,33,1.947975,9.219575
0,0.01,0.2,4.08219178082192,19.2876712328767,25.6164383561644,14.9315068493151,23.7260273972603,59,40,41,36,44,2.01595,9.1633
0,0.01,0.2,6.71232876712329,22.8219178082192,27.6712328767123,14.6027397260274,25.041095890411,30,46,33,38,46,1.789075,9.011225
0,0.01,0.2,5.72602739726027,17.8904109589041,22.7397260273973,9.58904109589041,20.1917808219178,22,41,42,45,35,2.426875,9.021025
0,0.01,0.2,7.61643835616438,15.1780821917808,20.9315068493151,11.3150684931507,20.027397260274,37,39,43,40,36,2.4927,9.188175
0,0.01,0.2,4,19.041095890411,24.0547945205479,14.1917808219178,22.986301369863,30,49,47,37,46,2.148675,9.1285
0,0.01,0.2,9.01369863013699,19.7808219178082,24.2191780821918,14.6027397260274,22.5753424657534,36,40,37,34,42,2.193125,9.304925
0,0.01,0.2,7.94520547945206,22.2465753424658,27.1780821917808,13.6164383561644,23.972602739726,36,46,38,55,37,2.007625,9.0152
0,0.01,0.2,8.35616438356164,21.8356164383562,26.027397260274,13.2054794520548,24.3013698630137,27,43,35,50,46,2.07305,9.110125
0,0.01,0.2,7.94520547945206,19.6164383561644,24.5479452054795,14.4383561643836,22.3287671232877,38,42,42,40,40,2.1969,9.26595
0,0.01,0.2,7.2054794520548,20.8493150684931,26.1095890410959,14.3561643835616,24.2191780821918,38,42,41,32,40,1.995275,9.0419
0,0.01,0.2,6.46575342465754,20.2739726027397,25.6164383561644,11.6438356164384,20.6027397260274,32,38,55,45,37,2.2238,9.25365
0,0.01,0.2,7.2054794520548,19.8630136986301,23.8082191780822,13.6164383561644,22.8219178082192,38,33,38,32,41,2.20865,9.206975
0,0.01,0.2,5.3972602739726,18.3835616438356,22.6575342465753,13.4520547945205,21.5890410958904,28,49,36,40,37,2.247,9.0349
0,0.01,0.2,4.98630136986301,17.7260273972603,22.4931506849315,13.6986301369863,21.0958904109589,34,37,44,39,40,2.334525,9.255425
0,0.01,0.2,6.05479452054794,22.4109589041096,27.4246575342466,15.9178082191781,25.2876712328767,33,34,36,52,42,1.824775,9.1718
0,0.01,0.2,10.986301369863,22.6575342465753,27.8356164383562,16.3287671232877,26.1095890410959,42,34,48,41,34,1.733625,9.019325
0,0.01,0.2,6.05479452054794,22.0821917808219,27.1780821917808,13.7808219178082,24.3013698630137,38,40,31,46,46,1.993025,9.164475
0,0.01,0.2,5.3972602739726,20.8493150684931,25.4520547945205,12.4657534246575,24.3013698630137,41,41,31,45,46,2.024,9.115525
0,0.01,0.2,5.23287671232877,16.1643835616438,20.6027397260274,12.7123287671233,20.4383561643836,39,43,37,46,32,2.33165,9.096125
0,0.01,0.2,7.6986301369863,23.1506849315069,27.7534246575342,11.2328767123288,24.7123287671233,41,45,48,57,39,1.9714,9.0592
0,0.01,0.2,8.43835616438356,19.4520547945205,24.6301369863014,12.7123287671233,22.6575342465753,29,42,36,55,43,2.123225,9.045275
0,0.01,0.2,5.64383561643836,15.6712328767123,20.8493150684931,9.67123287671233,18.958904109589,34,34,41,36,41,2.598525,9.170725
0,0.01,0.2,6.95890410958904,16.9041095890411,22.1643835616438,13.2054794520548,21.013698630137,43,57,39,37,39,2.327725,9.152125
0,0.01,0.2,5.80821917808219,16,20.7671232876712,10.4931506849315,19.7808219178082,38,41,38,41,42,2.45275,8.995725
0,0.01,0.2,7.94520547945206,20.8493150684931,25.6164383561644,12.5479452054795,21.9178082191781,31,41,43,42,42,2.142325,9.008175
0,0.01,0.2,7.6986301369863,19.8630136986301,24.3013698630137,16.0821917808219,23.3972602739726,38,34,39,44,32,2.095875,8.9866
0,0.01,0.2,5.80821917808219,20.4383561643836,25.3698630136986,13.6986301369863,23.2328767123288,34,36,34,47,38,2.06435,9.182775
0,0.01,0.2,7.6986301369863,19.7808219178082,24.7123287671233,11.7260273972603,22.6575342465753,37,42,46,45,40,2.18045,9.082975
0,0.01,0.2,6.21917808219178,20.9315068493151,25.4520547945205,14.7671232876712,23.5616438356164,53,44,51,51,59,1.9319,9.011475
0,0.01,0.2,9.42465753424657,21.013698630137,27.013698630137,12.2191780821918,24.5479452054795,39,30,36,49,43,2.006275,9.092275
0,0.01,0.2,5.89041095890411,18.958904109589,24.958904109589,16.5753424657534,23.3972602739726,34,40,32,45,37,2.029325,9.039825
0,0.01,0.2,8.35616438356164,21.3424657534247,26.027397260274,13.041095890411,23.6438356164384,36,33,43,52,42,2.061675,9.00985
0,0.01,0.2,9.42465753424657,21.4246575342466,25.5342465753425,11.3150684931507,23.5616438356164,44,30,44,42,38,2.14895,9.041475
0,0.01,0.2,5.31506849315069,20.7671232876712,25.7808219178082,12.7123287671233,22.4931506849315,24,40,40,43,38,2.124225,9.11665
0,0.01,0.2,7.04109589041096,21.2602739726027,25.3698630136986,16.4109589041096,24.3835616438356,32,40,40,52,32,1.929075,9.051625
0,0.01,0.2,10.5753424657534,23.3150684931507,28.3287671232877,14.5205479452055,25.7808219178082,34,52,39,42,44,1.77705,9.0519
0,0.01,0.2,7.61643835616438,21.5068493150685,26.3561643835616,13.3698630136986,24.3835616438356,34,43,28,41,45,2.014675,9.059675
0,0.01,0.2,7.6986301369863,18.7945205479452,24.1369863013699,13.7808219178082,22.2465753424658,36,50,44,37,46,2.1108,9.054325
0,0.01,0.2,4.98630136986301,19.6164383561644,23.972602739726,12.7945205479452,23.5616438356164,37,47,37,44,43,2.17115,9.0893
